"","gains_losses","value","flux","case","city","app","case_graph","gains","exchange","sum","per"
"157","none_floor_swlights_loss",0,"swlights","U001_Caso01_1a7_hi_in1_1.csv","belem","DORM1","Hybrid","loss","floor",-1391050.87054475,0
"158","none_intwalls_swlights_loss",0,"swlights","U001_Caso01_1a7_hi_in1_1.csv","belem","DORM1","Hybrid","loss","intwalls",-1704651.91880937,0
"159","south_extwalls_swlights_loss",0,"swlights","U001_Caso01_1a7_hi_in1_1.csv","belem","DORM1","Hybrid","loss","south_extwalls",-493784.179243688,0
"160","east_extwalls_swlights_loss",0,"swlights","U001_Caso01_1a7_hi_in1_1.csv","belem","DORM1","Hybrid","loss","east_extwalls",-1224838.92070699,0
"161","none_roof_lwinternal_gain",32114.2806663909,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","belem","DORM1","Hybrid","gain","roof",1135656.54371768,0.0283
"162","none_floor_lwinternal_gain",32114.2806663909,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","belem","DORM1","Hybrid","gain","floor",1391052.04532387,0.0231
"163","none_intwalls_lwinternal_gain",54157.6053587359,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","belem","DORM1","Hybrid","gain","intwalls",1704654.84686363,0.0318
"164","south_extwalls_lwinternal_gain",18429.914748209,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","belem","DORM1","Hybrid","gain","south_extwalls",493784.849913121,0.0373
"165","east_extwalls_lwinternal_gain",29301.3509729844,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","belem","DORM1","Hybrid","gain","east_extwalls",1224838.25549145,0.0239
"166","none_roof_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","belem","DORM1","Hybrid","loss","roof",-1135654.68143355,0
"167","none_floor_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","belem","DORM1","Hybrid","loss","floor",-1391050.87054475,0
"168","none_intwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","belem","DORM1","Hybrid","loss","intwalls",-1704651.91880937,0
"169","south_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","belem","DORM1","Hybrid","loss","south_extwalls",-493784.179243688,0
"170","east_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","belem","DORM1","Hybrid","loss","east_extwalls",-1224838.92070699,0
"171","none_roof_lwsurfaces_gain",57977.3988642334,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","belem","DORM1","Hybrid","gain","roof",1135656.54371768,0.0511
"172","none_floor_lwsurfaces_gain",404589.079177259,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","belem","DORM1","Hybrid","gain","floor",1391052.04532387,0.2909
"173","none_intwalls_lwsurfaces_gain",571889.024688993,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","belem","DORM1","Hybrid","gain","intwalls",1704654.84686363,0.3355
"174","south_extwalls_lwsurfaces_gain",264162.295989919,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","belem","DORM1","Hybrid","gain","south_extwalls",493784.849913121,0.535
"175","east_extwalls_lwsurfaces_gain",181055.492089896,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","belem","DORM1","Hybrid","gain","east_extwalls",1224838.25549145,0.1478
"176","none_roof_lwsurfaces_loss",-644648.019669811,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","belem","DORM1","Hybrid","loss","roof",-1135654.68143355,0.5676
"177","none_floor_lwsurfaces_loss",-216047.596383217,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","belem","DORM1","Hybrid","loss","floor",-1391050.87054475,0.1553
"178","none_intwalls_lwsurfaces_loss",-81146.4440467456,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","belem","DORM1","Hybrid","loss","intwalls",-1704651.91880937,0.0476
"179","south_extwalls_lwsurfaces_loss",-75153.9880377254,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","belem","DORM1","Hybrid","loss","south_extwalls",-493784.179243688,0.1522
"180","east_extwalls_lwsurfaces_loss",-645128.77301627,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","belem","DORM1","Hybrid","loss","east_extwalls",-1224838.92070699,0.5267
"181","none_roof_convection_gain",3869.00514727858,"convection","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","roof",851792.51334016,0.0045
"182","none_floor_convection_gain",17489.97524714,"convection","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","floor",936570.229628123,0.0187
"183","none_intwalls_convection_gain",38482.9749972782,"convection","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","intwalls",1252685.62313364,0.0307
"184","south_extwalls_convection_gain",31352.2921613128,"convection","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","south_extwalls",545398.05407031,0.0575
"185","east_extwalls_convection_gain",3900.90041749338,"convection","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","east_extwalls",1086487.67640843,0.0036
"186","none_roof_convection_loss",-163198.534324489,"convection","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","roof",-851791.939347355,0.1916
"187","none_floor_convection_loss",-209466.721601092,"convection","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","floor",-936570.27453203,0.2237
"188","none_intwalls_convection_loss",-308298.846065945,"convection","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","intwalls",-1252684.55518529,0.2461
"189","south_extwalls_convection_loss",-33816.9383389216,"convection","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_extwalls",-545398.162863845,0.062
"190","east_extwalls_convection_loss",-212308.814367809,"convection","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","east_extwalls",-1086489.39920998,0.1954
"191","none_roof_conduction_gain",637302.471412327,"conduction","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","roof",851792.51334016,0.7482
"192","none_floor_conduction_gain",409326.060728345,"conduction","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","floor",936570.229628123,0.437
"193","none_intwalls_conduction_gain",597593.194398572,"conduction","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","intwalls",1252685.62313364,0.477
"194","south_extwalls_conduction_gain",64211.8044374818,"conduction","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","south_extwalls",545398.05407031,0.1177
"195","east_extwalls_conduction_gain",616314.809687507,"conduction","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","east_extwalls",1086487.67640843,0.5673
"196","none_roof_conduction_loss",-144410.733636422,"conduction","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","roof",-851791.939347355,0.1695
"197","none_floor_conduction_loss",-459541.733876541,"conduction","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","floor",-936570.27453203,0.4907
"198","none_intwalls_conduction_loss",-576113.758633551,"conduction","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","intwalls",-1252684.55518529,0.4599
"199","south_extwalls_conduction_loss",-461406.805102075,"conduction","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_extwalls",-545398.162863845,0.846
"200","east_extwalls_conduction_loss",-342322.62828183,"conduction","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","east_extwalls",-1086489.39920998,0.3151
"201","none_roof_solarrad_gain",107031.270868713,"solarrad","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","roof",851792.51334016,0.1257
"202","none_floor_solarrad_gain",152232.826519923,"solarrad","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","floor",936570.229628123,0.1625
"203","none_intwalls_solarrad_gain",201820.822521809,"solarrad","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","intwalls",1252685.62313364,0.1611
"204","south_extwalls_solarrad_gain",35831.4535738665,"solarrad","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","south_extwalls",545398.05407031,0.0657
"205","east_extwalls_solarrad_gain",120597.100890268,"solarrad","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","east_extwalls",1086487.67640843,0.111
"206","none_roof_solarrad_loss",0,"solarrad","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","roof",-851791.939347355,0
"207","none_floor_solarrad_loss",0,"solarrad","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","floor",-936570.27453203,0
"208","none_intwalls_solarrad_loss",0,"solarrad","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","intwalls",-1252684.55518529,0
"209","south_extwalls_solarrad_loss",0,"solarrad","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_extwalls",-545398.162863845,0
"210","east_extwalls_solarrad_loss",0,"solarrad","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","east_extwalls",-1086489.39920998,0
"211","none_roof_swlights_gain",2590.52916371877,"swlights","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","roof",851792.51334016,0.003
"212","none_floor_swlights_gain",2590.52916371877,"swlights","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","floor",936570.229628123,0.0028
"213","none_intwalls_swlights_gain",4368.67503203347,"swlights","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","intwalls",1252685.62313364,0.0035
"214","south_extwalls_swlights_gain",1724.53337123817,"swlights","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","south_extwalls",545398.05407031,0.0032
"215","east_extwalls_swlights_gain",2741.80093970235,"swlights","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","east_extwalls",1086487.67640843,0.0025
"216","none_roof_swlights_loss",0,"swlights","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","roof",-851791.939347355,0
"217","none_floor_swlights_loss",0,"swlights","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","floor",-936570.27453203,0
"218","none_intwalls_swlights_loss",0,"swlights","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","intwalls",-1252684.55518529,0
"219","south_extwalls_swlights_loss",0,"swlights","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_extwalls",-545398.162863845,0
"220","east_extwalls_swlights_loss",0,"swlights","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","east_extwalls",-1086489.39920998,0
"221","none_roof_lwinternal_gain",20108.4765036054,"lwinternal","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","roof",851792.51334016,0.0236
"222","none_floor_lwinternal_gain",20108.4765036054,"lwinternal","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","floor",936570.229628123,0.0215
"223","none_intwalls_lwinternal_gain",33910.9863976307,"lwinternal","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","intwalls",1252685.62313364,0.0271
"224","south_extwalls_lwinternal_gain",11539.9597932038,"lwinternal","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","south_extwalls",545398.05407031,0.0212
"225","east_extwalls_lwinternal_gain",18347.1500945305,"lwinternal","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","east_extwalls",1086487.67640843,0.0169
"226","none_roof_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","roof",-851791.939347355,0
"227","none_floor_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","floor",-936570.27453203,0
"228","none_intwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","intwalls",-1252684.55518529,0
"229","south_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_extwalls",-545398.162863845,0
"230","east_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","east_extwalls",-1086489.39920998,0
"231","none_roof_lwsurfaces_gain",80890.7602445168,"lwsurfaces","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","roof",851792.51334016,0.095
"232","none_floor_lwsurfaces_gain",334822.361465391,"lwsurfaces","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","floor",936570.229628123,0.3575
"233","none_intwalls_lwsurfaces_gain",376508.969786313,"lwsurfaces","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","intwalls",1252685.62313364,0.3006
"234","south_extwalls_lwsurfaces_gain",400738.010733207,"lwsurfaces","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","south_extwalls",545398.05407031,0.7348
"235","east_extwalls_lwsurfaces_gain",324585.914378927,"lwsurfaces","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","east_extwalls",1086487.67640843,0.2987
"236","none_roof_lwsurfaces_loss",-544182.671386444,"lwsurfaces","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","roof",-851791.939347355,0.6389
"237","none_floor_lwsurfaces_loss",-267561.819054397,"lwsurfaces","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","floor",-936570.27453203,0.2857
"238","none_intwalls_lwsurfaces_loss",-368271.950485797,"lwsurfaces","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","intwalls",-1252684.55518529,0.294
"239","south_extwalls_lwsurfaces_loss",-50174.4194228489,"lwsurfaces","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_extwalls",-545398.162863845,0.092
"240","east_extwalls_lwsurfaces_loss",-531857.956560336,"lwsurfaces","U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","east_extwalls",-1086489.39920998,0.4895
"241","none_roof_convection_gain",1472.4670287518,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","gain","roof",1130482.00860022,0.0013
"242","none_floor_convection_gain",33169.1843976942,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","gain","floor",1472967.90726652,0.0225
"243","none_intwalls_convection_gain",68125.9276837993,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","gain","intwalls",1587568.24925213,0.0429
"244","north_extwalls_convection_gain",16449.1714580067,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","gain","north_extwalls",843790.701047941,0.0195
"245","west_extwalls_convection_gain",6628.87313054912,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","gain","west_extwalls",244446.909592983,0.0271
"246","east_extwalls_convection_gain",225.971815459629,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","gain","east_extwalls",875009.341285249,3e-04
"247","none_roof_convection_loss",-375976.61720264,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","loss","roof",-1130479.27403276,0.3326
"248","none_floor_convection_loss",-603104.908508187,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","loss","floor",-1472965.917615,0.4094
"249","none_intwalls_convection_loss",-705690.639798484,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","loss","intwalls",-1587564.80160247,0.4445
"250","north_extwalls_convection_loss",-356459.538289387,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","loss","north_extwalls",-843788.917680836,0.4225
"251","west_extwalls_convection_loss",-94783.6900807875,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","loss","west_extwalls",-244446.445887824,0.3877
"252","east_extwalls_convection_loss",-415362.663164111,"convection","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","loss","east_extwalls",-875008.896023692,0.4747
"253","none_roof_conduction_gain",883248.552253781,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","gain","roof",1130482.00860022,0.7813
"254","none_floor_conduction_gain",665591.456197471,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","gain","floor",1472967.90726652,0.4519
"255","none_intwalls_conduction_gain",615162.27635432,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","gain","intwalls",1587568.24925213,0.3875
"256","north_extwalls_conduction_gain",355053.780871289,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","gain","north_extwalls",843790.701047941,0.4208
"257","west_extwalls_conduction_gain",103403.592275632,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","gain","west_extwalls",244446.909592983,0.423
"258","east_extwalls_conduction_gain",629995.832693835,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","gain","east_extwalls",875009.341285249,0.72
"259","none_roof_conduction_loss",-141915.645967514,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","loss","roof",-1130479.27403276,0.1255
"260","none_floor_conduction_loss",-649381.409166791,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","loss","floor",-1472965.917615,0.4409
"261","none_intwalls_conduction_loss",-804089.930467508,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","loss","intwalls",-1587564.80160247,0.5065
"262","north_extwalls_conduction_loss",-289229.543984271,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","loss","north_extwalls",-843788.917680836,0.3428
"263","west_extwalls_conduction_loss",-104590.026074983,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","loss","west_extwalls",-244446.445887824,0.4279
"264","east_extwalls_conduction_loss",-31123.092743276,"conduction","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","loss","east_extwalls",-875008.896023692,0.0356
"265","none_roof_solarrad_gain",161783.228050603,"solarrad","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","gain","roof",1130482.00860022,0.1431
"266","none_floor_solarrad_gain",333480.611655681,"solarrad","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","gain","floor",1472967.90726652,0.2264
"267","none_intwalls_solarrad_gain",360473.833512018,"solarrad","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","gain","intwalls",1587568.24925213,0.2271
"268","north_extwalls_solarrad_gain",161497.95597359,"solarrad","U001_Caso01_1a7_ac_in1_1.csv","belem","DORM2","Air Conditioner","gain","north_extwalls",843790.701047941,0.1914
