"","month","gains_losses","value","flux","case"
"1908",9,"south_extwalls_lwsurfaces_gain",44435.444686858,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1909",9,"north_extwalls_lwsurfaces_gain",9845.54708966159,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1910",9,"west_extwalls_lwsurfaces_gain",37190.6964245597,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1911",9,"east_extwalls_lwsurfaces_gain",9381.30820092367,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1912",10,"none_roof_lwsurfaces_gain",8215.20751542075,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1913",10,"none_floor_lwsurfaces_gain",78929.3031242516,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1914",10,"none_intwalls_lwsurfaces_gain",23749.5676646998,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1915",10,"south_extwalls_lwsurfaces_gain",41270.5541616802,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1916",10,"north_extwalls_lwsurfaces_gain",13185.8925589464,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1917",10,"west_extwalls_lwsurfaces_gain",39889.6706077832,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1918",10,"east_extwalls_lwsurfaces_gain",9944.6338506057,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1919",11,"none_roof_lwsurfaces_gain",6900.56461106897,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1920",11,"none_floor_lwsurfaces_gain",98592.9907294357,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1921",11,"none_intwalls_lwsurfaces_gain",32911.1417307731,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1922",11,"south_extwalls_lwsurfaces_gain",28831.116410799,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1923",11,"north_extwalls_lwsurfaces_gain",14940.4501148289,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1924",11,"west_extwalls_lwsurfaces_gain",35636.2396641725,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1925",11,"east_extwalls_lwsurfaces_gain",9076.6495397855,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1926",12,"none_roof_lwsurfaces_gain",4390.58036702334,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1927",12,"none_floor_lwsurfaces_gain",92461.7240452561,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1928",12,"none_intwalls_lwsurfaces_gain",36207.1621889038,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1929",12,"south_extwalls_lwsurfaces_gain",22536.8691349071,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1930",12,"north_extwalls_lwsurfaces_gain",16069.6093692972,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1931",12,"west_extwalls_lwsurfaces_gain",35614.0112957967,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1932",12,"east_extwalls_lwsurfaces_gain",8637.18511933981,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1933",1,"none_roof_lwsurfaces_loss",-132849.775531485,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1934",1,"none_floor_lwsurfaces_loss",-30595.4627479331,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1935",1,"none_intwalls_lwsurfaces_loss",-32547.4542719447,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1936",1,"south_extwalls_lwsurfaces_loss",-2343.23710567367,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1937",1,"north_extwalls_lwsurfaces_loss",-757.171407733431,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1938",1,"west_extwalls_lwsurfaces_loss",-28877.4870073336,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1939",1,"east_extwalls_lwsurfaces_loss",-12936.3004166866,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1940",2,"none_roof_lwsurfaces_loss",-124869.672435979,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1941",2,"none_floor_lwsurfaces_loss",-27168.2298786807,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1942",2,"none_intwalls_lwsurfaces_loss",-33082.1654072804,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1943",2,"south_extwalls_lwsurfaces_loss",-481.486773034723,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1944",2,"north_extwalls_lwsurfaces_loss",-3486.62561054656,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1945",2,"west_extwalls_lwsurfaces_loss",-28501.3387750381,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1946",2,"east_extwalls_lwsurfaces_loss",-13103.5121282139,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1947",3,"none_roof_lwsurfaces_loss",-112415.282547762,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1948",3,"none_floor_lwsurfaces_loss",-48239.6850158498,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1949",3,"none_intwalls_lwsurfaces_loss",-41130.2941165645,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1950",3,"south_extwalls_lwsurfaces_loss",-0.719052959703426,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1951",3,"north_extwalls_lwsurfaces_loss",-8955.58323984236,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1952",3,"west_extwalls_lwsurfaces_loss",-28607.7616726978,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1953",3,"east_extwalls_lwsurfaces_loss",-8867.91762585523,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1954",4,"none_roof_lwsurfaces_loss",-74458.1014965604,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1955",4,"none_floor_lwsurfaces_loss",-57941.294878505,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1956",4,"none_intwalls_lwsurfaces_loss",-48956.5157090725,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1957",4,"south_extwalls_lwsurfaces_loss",-29.1162960151064,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1958",4,"north_extwalls_lwsurfaces_loss",-14701.8775082314,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1959",4,"west_extwalls_lwsurfaces_loss",-24932.1108048906,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1960",4,"east_extwalls_lwsurfaces_loss",-3218.01481669807,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1961",5,"none_roof_lwsurfaces_loss",-40639.9724666777,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1962",5,"none_floor_lwsurfaces_loss",-77885.3188898298,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1963",5,"none_intwalls_lwsurfaces_loss",-60174.2518734279,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1964",5,"south_extwalls_lwsurfaces_loss",-0.0669813219830882,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1965",5,"north_extwalls_lwsurfaces_loss",-19999.0910683514,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1966",5,"west_extwalls_lwsurfaces_loss",-19430.189818234,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1967",5,"east_extwalls_lwsurfaces_loss",-653.252306234556,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1968",6,"none_roof_lwsurfaces_loss",-24885.6030270806,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1969",6,"none_floor_lwsurfaces_loss",-70722.4001716994,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1970",6,"none_intwalls_lwsurfaces_loss",-63486.4275356015,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1971",6,"south_extwalls_lwsurfaces_loss",0,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1972",6,"north_extwalls_lwsurfaces_loss",-22808.3405698603,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1973",6,"west_extwalls_lwsurfaces_loss",-23149.4012619999,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1974",6,"east_extwalls_lwsurfaces_loss",-711.099164527352,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1975",7,"none_roof_lwsurfaces_loss",-29244.5973076971,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1976",7,"none_floor_lwsurfaces_loss",-68875.9644113691,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1977",7,"none_intwalls_lwsurfaces_loss",-74795.8184992563,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1978",7,"south_extwalls_lwsurfaces_loss",-2.80267951189498,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1979",7,"north_extwalls_lwsurfaces_loss",-25434.5387790647,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1980",7,"west_extwalls_lwsurfaces_loss",-26211.0900111502,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1981",7,"east_extwalls_lwsurfaces_loss",-957.656978013872,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1982",8,"none_roof_lwsurfaces_loss",-53492.6814290982,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1983",8,"none_floor_lwsurfaces_loss",-71648.0699266618,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1984",8,"none_intwalls_lwsurfaces_loss",-70983.0601660914,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1985",8,"south_extwalls_lwsurfaces_loss",-46.5771184591074,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1986",8,"north_extwalls_lwsurfaces_loss",-21709.407986534,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1987",8,"west_extwalls_lwsurfaces_loss",-32721.4398084614,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1988",8,"east_extwalls_lwsurfaces_loss",-2036.96272854223,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1989",9,"none_roof_lwsurfaces_loss",-91234.2558312727,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1990",9,"none_floor_lwsurfaces_loss",-45258.5268957683,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1991",9,"none_intwalls_lwsurfaces_loss",-58686.8587875835,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1992",9,"south_extwalls_lwsurfaces_loss",-247.328057572858,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1993",9,"north_extwalls_lwsurfaces_loss",-13356.9390484188,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1994",9,"west_extwalls_lwsurfaces_loss",-31883.9484829125,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1995",9,"east_extwalls_lwsurfaces_loss",-6251.67172644356,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1996",10,"none_roof_lwsurfaces_loss",-104022.536946222,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1997",10,"none_floor_lwsurfaces_loss",-52163.4580775082,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1998",10,"none_intwalls_lwsurfaces_loss",-50854.9585289308,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"1999",10,"south_extwalls_lwsurfaces_loss",-79.3683692948288,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"2000",10,"north_extwalls_lwsurfaces_loss",-5242.16053205579,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"2001",10,"west_extwalls_lwsurfaces_loss",-30408.6648611679,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"2002",10,"east_extwalls_lwsurfaces_loss",-11692.8705017525,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"2003",11,"none_roof_lwsurfaces_loss",-130462.45454248,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"2004",11,"none_floor_lwsurfaces_loss",-41666.3131119386,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"2005",11,"none_intwalls_lwsurfaces_loss",-40492.022703019,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"2006",11,"south_extwalls_lwsurfaces_loss",-1237.1639675318,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"2007",11,"north_extwalls_lwsurfaces_loss",-1263.77202859248,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"2008",11,"west_extwalls_lwsurfaces_loss",-33786.3847499605,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"2009",11,"east_extwalls_lwsurfaces_loss",-14820.9720193463,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"2010",12,"none_roof_lwsurfaces_loss",-135582.748085979,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"2011",12,"none_floor_lwsurfaces_loss",-34921.1183117718,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"2012",12,"none_intwalls_lwsurfaces_loss",-33636.4277141917,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"2013",12,"south_extwalls_lwsurfaces_loss",-4163.39211343535,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"2014",12,"north_extwalls_lwsurfaces_loss",-314.136328693476,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"2015",12,"west_extwalls_lwsurfaces_loss",-28178.552520731,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"2016",12,"east_extwalls_lwsurfaces_loss",-15428.6740144877,"LW. Surfaces","U001_Caso01_1a7_ac_nbr_1.csv"
"2017",1,"none_roof_convection_gain",150.515831199025,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2018",1,"none_floor_convection_gain",3175.54217580272,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2019",1,"none_intwalls_convection_gain",3873.80492443031,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2020",1,"south_extwalls_convection_gain",2546.55823999747,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2021",1,"north_extwalls_convection_gain",1773.22215285875,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2022",1,"west_extwalls_convection_gain",4839.77648289188,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2023",1,"east_extwalls_convection_gain",923.761607518196,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2024",2,"none_roof_convection_gain",208.651405208576,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2025",2,"none_floor_convection_gain",3445.02535494897,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2026",2,"none_intwalls_convection_gain",4289.82154979116,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2027",2,"south_extwalls_convection_gain",3685.89318735673,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2028",2,"north_extwalls_convection_gain",1486.05631115799,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2029",2,"west_extwalls_convection_gain",5170.97723362412,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2030",2,"east_extwalls_convection_gain",791.735244803909,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2031",3,"none_roof_convection_gain",629.094929725107,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2032",3,"none_floor_convection_gain",2540.66390839359,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2033",3,"none_intwalls_convection_gain",4019.30346121174,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2034",3,"south_extwalls_convection_gain",6361.04929828195,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2035",3,"north_extwalls_convection_gain",1678.88146680988,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2036",3,"west_extwalls_convection_gain",7049.82536599544,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2037",3,"east_extwalls_convection_gain",1122.94843897884,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2038",4,"none_roof_convection_gain",1990.76118829583,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2039",4,"none_floor_convection_gain",2081.16069243971,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2040",4,"none_intwalls_convection_gain",3800.46239680015,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2041",4,"south_extwalls_convection_gain",6890.46643684329,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2042",4,"north_extwalls_convection_gain",1536.09350986091,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2043",4,"west_extwalls_convection_gain",7221.81025248268,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2044",4,"east_extwalls_convection_gain",1246.59789860103,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2045",5,"none_roof_convection_gain",4498.36923435837,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2046",5,"none_floor_convection_gain",2885.0465765083,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2047",5,"none_intwalls_convection_gain",4636.37981758788,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2048",5,"south_extwalls_convection_gain",9741.50705360983,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2049",5,"north_extwalls_convection_gain",1766.40883385353,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2050",5,"west_extwalls_convection_gain",9523.47731369082,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2051",5,"east_extwalls_convection_gain",2028.7227034434,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2052",6,"none_roof_convection_gain",7855.8509600077,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2053",6,"none_floor_convection_gain",7706.49481322944,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2054",6,"none_intwalls_convection_gain",7319.66548459291,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2055",6,"south_extwalls_convection_gain",11345.6353726907,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2056",6,"north_extwalls_convection_gain",1941.87219692683,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2057",6,"west_extwalls_convection_gain",9935.42643262494,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2058",6,"east_extwalls_convection_gain",2536.4098664261,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2059",7,"none_roof_convection_gain",11389.4486671744,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2060",7,"none_floor_convection_gain",9658.68439853131,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2061",7,"none_intwalls_convection_gain",9131.47285157347,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2062",7,"south_extwalls_convection_gain",13953.389767707,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2063",7,"north_extwalls_convection_gain",2280.70460714692,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2064",7,"west_extwalls_convection_gain",11740.7169967979,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2065",7,"east_extwalls_convection_gain",3064.92223361418,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2066",8,"none_roof_convection_gain",7349.46973366162,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2067",8,"none_floor_convection_gain",6418.3686315782,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2068",8,"none_intwalls_convection_gain",7889.83395120359,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2069",8,"south_extwalls_convection_gain",11952.2014945613,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2070",8,"north_extwalls_convection_gain",2395.41006937305,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2071",8,"west_extwalls_convection_gain",11444.0207360103,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2072",8,"east_extwalls_convection_gain",2462.95878180856,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2073",9,"none_roof_convection_gain",1786.50158912405,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2074",9,"none_floor_convection_gain",4379.41237000906,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2075",9,"none_intwalls_convection_gain",5010.937591938,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2076",9,"south_extwalls_convection_gain",7210.6116442049,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2077",9,"north_extwalls_convection_gain",1539.65235206989,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2078",9,"west_extwalls_convection_gain",7439.56932240104,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2079",9,"east_extwalls_convection_gain",1091.63123984693,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2080",10,"none_roof_convection_gain",1099.76697948651,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2081",10,"none_floor_convection_gain",3901.639405871,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2082",10,"none_intwalls_convection_gain",4468.3064499757,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2083",10,"south_extwalls_convection_gain",6250.72502420518,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2084",10,"north_extwalls_convection_gain",2084.02226282982,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2085",10,"west_extwalls_convection_gain",7564.30738059023,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2086",10,"east_extwalls_convection_gain",1225.77010722827,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2087",11,"none_roof_convection_gain",921.483125659605,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2088",11,"none_floor_convection_gain",4831.38267796928,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2089",11,"none_intwalls_convection_gain",5449.3496827517,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2090",11,"south_extwalls_convection_gain",3460.82616923119,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2091",11,"north_extwalls_convection_gain",2111.22415744457,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2092",11,"west_extwalls_convection_gain",6361.98905996334,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2093",11,"east_extwalls_convection_gain",1011.78901787296,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2094",12,"none_roof_convection_gain",243.050634874281,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2095",12,"none_floor_convection_gain",3677.47532112949,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2096",12,"none_intwalls_convection_gain",4928.18983720051,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2097",12,"south_extwalls_convection_gain",2378.1498485448,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2098",12,"north_extwalls_convection_gain",2166.98748213261,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2099",12,"west_extwalls_convection_gain",6085.99591891259,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2100",12,"east_extwalls_convection_gain",926.749895971342,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2101",1,"none_roof_convection_loss",-65432.9517690974,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2102",1,"none_floor_convection_loss",-51124.523152894,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2103",1,"none_intwalls_convection_loss",-73488.4290831757,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2104",1,"south_extwalls_convection_loss",-20260.7635132899,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2105",1,"north_extwalls_convection_loss",-8085.94509120087,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2106",1,"west_extwalls_convection_loss",-45621.3410041929,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2107",1,"east_extwalls_convection_loss",-12192.6955849865,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2108",2,"none_roof_convection_loss",-65214.9479692594,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2109",2,"none_floor_convection_loss",-52248.1869787854,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2110",2,"none_intwalls_convection_loss",-76298.8565493927,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2111",2,"south_extwalls_convection_loss",-19023.7120261461,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2112",2,"north_extwalls_convection_loss",-10144.6890855072,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2113",2,"west_extwalls_convection_loss",-46738.0493993571,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2114",2,"east_extwalls_convection_loss",-12137.9202115599,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2115",3,"none_roof_convection_loss",-59708.6528019206,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2116",3,"none_floor_convection_loss",-58808.1108130955,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2117",3,"none_intwalls_convection_loss",-76400.1621409234,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2118",3,"south_extwalls_convection_loss",-15180.4842726809,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2119",3,"north_extwalls_convection_loss",-12558.3028325834,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2120",3,"west_extwalls_convection_loss",-44534.2491890801,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2121",3,"east_extwalls_convection_loss",-9130.35217926765,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2122",4,"none_roof_convection_loss",-39094.3273115771,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2123",4,"none_floor_convection_loss",-45470.3070889626,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2124",4,"none_intwalls_convection_loss",-57780.3078778259,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2125",4,"south_extwalls_convection_loss",-8705.99842836098,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2126",4,"north_extwalls_convection_loss",-12668.0506228194,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2127",4,"west_extwalls_convection_loss",-32241.2976986578,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2128",4,"east_extwalls_convection_loss",-4536.66546179881,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2129",5,"none_roof_convection_loss",-17298.6232904224,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2130",5,"none_floor_convection_loss",-32955.3034917455,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2131",5,"none_intwalls_convection_loss",-36102.0156275337,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
"2132",5,"south_extwalls_convection_loss",-2481.69505181606,"Convection","U001_Caso01_1a7_hi_in1_1.csv"
