"","month","gains_losses","value","flux","case","city","app","case_graph","gains","exchange","MonthAbb","sum","per"
"8098",12,"north_extwalls_lwinternal_gain",1099.24017073473,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","north_extwalls","Dec",37954.0839563262,0.029
"8099",12,"west_extwalls_lwinternal_gain",3398.78498163293,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","west_extwalls","Dec",176390.185368325,0.0193
"8100",12,"east_extwalls_lwinternal_gain",943.37775846637,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","east_extwalls","Dec",49007.6164937259,0.0192
"8101",1,"none_roof_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","roof","Jan",-238995.260283835,0
"8102",1,"none_floor_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","floor","Jan",-239627.076524056,0
"8103",1,"none_intwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","intwalls","Jan",-202619.504193519,0
"8104",1,"south_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","south_extwalls","Jan",-114716.697960649,0
"8105",1,"north_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","north_extwalls","Jan",-34077.4121652446,0
"8106",1,"west_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","west_extwalls","Jan",-155986.937077849,0
"8107",1,"east_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","east_extwalls","Jan",-42166.7380765039,0
"8108",2,"none_roof_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","roof","Feb",-202195.808764236,0
"8109",2,"none_floor_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","floor","Feb",-197302.431557026,0
"8110",2,"none_intwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","intwalls","Feb",-159881.677020492,0
"8111",2,"south_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","south_extwalls","Feb",-79121.0916809,0
"8112",2,"north_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","north_extwalls","Feb",-27153.8246084316,0
"8113",2,"west_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","west_extwalls","Feb",-122102.893059279,0
"8114",2,"east_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","east_extwalls","Feb",-35579.9980168399,0
"8115",3,"none_roof_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","roof","Mar",-198085.893770042,0
"8116",3,"none_floor_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","floor","Mar",-171957.318411495,0
"8117",3,"none_intwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","intwalls","Mar",-150117.622010579,0
"8118",3,"south_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","south_extwalls","Mar",-58096.7339894209,0
"8119",3,"north_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","north_extwalls","Mar",-24120.3343437944,0
"8120",3,"west_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","west_extwalls","Mar",-110917.612774206,0
"8121",3,"east_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","east_extwalls","Mar",-31248.5167195669,0
"8122",4,"none_roof_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","roof","Apr",-198188.217887282,0
"8123",4,"none_floor_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","floor","Apr",-166367.622437698,0
"8124",4,"none_intwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","intwalls","Apr",-153631.60844871,0
"8125",4,"south_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","south_extwalls","Apr",-56729.8250875943,0
"8126",4,"north_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","north_extwalls","Apr",-27243.7480807883,0
"8127",4,"west_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","west_extwalls","Apr",-108420.063286811,0
"8128",4,"east_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","east_extwalls","Apr",-27570.3049732596,0
"8129",5,"none_roof_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","roof","May",-231553.021264391,0
"8130",5,"none_floor_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","floor","May",-210465.246810358,0
"8131",5,"none_intwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","intwalls","May",-187642.125975358,0
"8132",5,"south_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","south_extwalls","May",-72927.1158112474,0
"8133",5,"north_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","north_extwalls","May",-42507.9961188946,0
"8134",5,"west_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","west_extwalls","May",-146075.570303053,0
"8135",5,"east_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","east_extwalls","May",-28664.2570755666,0
"8136",6,"none_roof_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","roof","Jun",-226709.684772888,0
"8137",6,"none_floor_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","floor","Jun",-219657.026614509,0
"8138",6,"none_intwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","intwalls","Jun",-190483.566343257,0
"8139",6,"south_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","south_extwalls","Jun",-77027.3746837275,0
"8140",6,"north_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","north_extwalls","Jun",-49889.7399671288,0
"8141",6,"west_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","west_extwalls","Jun",-158644.462542437,0
"8142",6,"east_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","east_extwalls","Jun",-27178.8613235695,0
"8143",7,"none_roof_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","roof","Jul",-248427.7436389,0
"8144",7,"none_floor_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","floor","Jul",-230742.763661032,0
"8145",7,"none_intwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","intwalls","Jul",-201688.278058888,0
"8146",7,"south_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","south_extwalls","Jul",-81797.3605080182,0
"8147",7,"north_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","north_extwalls","Jul",-50921.7923415653,0
"8148",7,"west_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","west_extwalls","Jul",-166411.774219081,0
"8149",7,"east_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","east_extwalls","Jul",-29950.2115992091,0
"8150",8,"none_roof_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","roof","Aug",-276655.449602763,0
"8151",8,"none_floor_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","floor","Aug",-239964.458120315,0
"8152",8,"none_intwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","intwalls","Aug",-209396.846294266,0
"8153",8,"south_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","south_extwalls","Aug",-86283.6812340378,0
"8154",8,"north_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","north_extwalls","Aug",-44887.7261845464,0
"8155",8,"west_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","west_extwalls","Aug",-178987.28093069,0
"8156",8,"east_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","east_extwalls","Aug",-37386.8522589096,0
"8157",9,"none_roof_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","roof","Sep",-284677.561527485,0
"8158",9,"none_floor_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","floor","Sep",-230597.687377046,0
"8159",9,"none_intwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","intwalls","Sep",-202467.373543429,0
"8160",9,"south_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","south_extwalls","Sep",-82794.2991135702,0
"8161",9,"north_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","north_extwalls","Sep",-35234.3276959039,0
"8162",9,"west_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","west_extwalls","Sep",-180355.928112922,0
"8163",9,"east_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","east_extwalls","Sep",-46069.8873273171,0
"8164",10,"none_roof_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","roof","Oct",-295646.211864927,0
"8165",10,"none_floor_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","floor","Oct",-252511.522472298,0
"8166",10,"none_intwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","intwalls","Oct",-223439.294707583,0
"8167",10,"south_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","south_extwalls","Oct",-94041.9557456791,0
"8168",10,"north_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","north_extwalls","Oct",-36971.0307617854,0
"8169",10,"west_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","west_extwalls","Oct",-188090.960687094,0
"8170",10,"east_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","east_extwalls","Oct",-53807.9999756411,0
"8171",11,"none_roof_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","roof","Nov",-288554.513041735,0
"8172",11,"none_floor_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","floor","Nov",-259110.616559609,0
"8173",11,"none_intwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","intwalls","Nov",-240591.914751072,0
"8174",11,"south_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","south_extwalls","Nov",-130308.700144025,0
"8175",11,"north_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","north_extwalls","Nov",-38686.7998997602,0
"8176",11,"west_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","west_extwalls","Nov",-195931.000634065,0
"8177",11,"east_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","east_extwalls","Nov",-52874.5643836443,0
"8178",12,"none_roof_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","roof","Dec",-268371.982722113,0
"8179",12,"none_floor_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","floor","Dec",-265615.940994837,0
"8180",12,"none_intwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","intwalls","Dec",-234913.91968943,0
"8181",12,"south_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","south_extwalls","Dec",-138639.503328595,0
"8182",12,"north_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","north_extwalls","Dec",-37954.1037738929,0
"8183",12,"west_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","west_extwalls","Dec",-176389.968584694,0
"8184",12,"east_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","east_extwalls","Dec",-49007.8867833807,0
"8185",1,"none_roof_lwsurfaces_gain",7419.79355270123,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","roof","Jan",238995.624632114,0.031
"8186",1,"none_floor_lwsurfaces_gain",69925.0726392429,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","floor","Jan",239627.385423918,0.2918
"8187",1,"none_intwalls_lwsurfaces_gain",61359.8317836952,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","intwalls","Jan",202619.928468088,0.3028
"8188",1,"south_extwalls_lwsurfaces_gain",16337.9279805187,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","south_extwalls","Jan",114716.77903522,0.1424
"8189",1,"north_extwalls_lwsurfaces_gain",19976.5839530129,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","north_extwalls","Jan",34077.4135813981,0.5862
"8190",1,"west_extwalls_lwsurfaces_gain",34620.1011143929,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","west_extwalls","Jan",155987.128816218,0.2219
"8191",1,"east_extwalls_lwsurfaces_gain",10722.9606624817,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","east_extwalls","Jan",42166.545963596,0.2543
"8192",2,"none_roof_lwsurfaces_gain",6941.60984525228,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","roof","Feb",202195.897688138,0.0343
"8193",2,"none_floor_lwsurfaces_gain",54271.7607566833,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","floor","Feb",197302.449770999,0.2751
"8194",2,"none_intwalls_lwsurfaces_gain",48216.7242346221,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","intwalls","Feb",159881.652144355,0.3016
"8195",2,"south_extwalls_lwsurfaces_gain",16639.2490216501,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","south_extwalls","Feb",79121.0824363582,0.2103
"8196",2,"north_extwalls_lwsurfaces_gain",15659.7747767797,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","north_extwalls","Feb",27153.7604297934,0.5767
"8197",2,"west_extwalls_lwsurfaces_gain",29632.0477934295,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","west_extwalls","Feb",122102.931975334,0.2427
"8198",2,"east_extwalls_lwsurfaces_gain",8921.49042167951,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","east_extwalls","Feb",35579.7609284596,0.2507
"8199",3,"none_roof_lwsurfaces_gain",5502.56778523765,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","roof","Mar",198086.087655944,0.0278
"8200",3,"none_floor_lwsurfaces_gain",57699.1796789658,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","floor","Mar",171957.355476647,0.3355
"8201",3,"none_intwalls_lwsurfaces_gain",40935.4276713224,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","intwalls","Mar",150117.585234392,0.2727
"8202",3,"south_extwalls_lwsurfaces_gain",21398.738208167,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","south_extwalls","Mar",58096.7539833077,0.3683
"8203",3,"north_extwalls_lwsurfaces_gain",10246.7953644364,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","north_extwalls","Mar",24120.3025257198,0.4248
"8204",3,"west_extwalls_lwsurfaces_gain",23157.4176712741,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","west_extwalls","Mar",110917.569796001,0.2088
"8205",3,"east_extwalls_lwsurfaces_gain",7529.13049811711,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","east_extwalls","Mar",31248.3552742922,0.2409
"8206",4,"none_roof_lwsurfaces_gain",4076.52772144117,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","roof","Apr",198188.449491063,0.0206
"8207",4,"none_floor_lwsurfaces_gain",58546.1172607638,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","floor","Apr",166367.713515686,0.3519
"8208",4,"none_intwalls_lwsurfaces_gain",38282.0204573571,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","intwalls","Apr",153631.620175478,0.2492
"8209",4,"south_extwalls_lwsurfaces_gain",23503.0043529306,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","south_extwalls","Apr",56729.8613540471,0.4143
"8210",4,"north_extwalls_lwsurfaces_gain",8236.22230509911,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","north_extwalls","Apr",27243.7680739207,0.3023
"8211",4,"west_extwalls_lwsurfaces_gain",21504.5642504541,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","west_extwalls","Apr",108419.958410251,0.1983
"8212",4,"east_extwalls_lwsurfaces_gain",7856.75316650029,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","east_extwalls","Apr",27570.2098716558,0.285
"8213",5,"none_roof_lwsurfaces_gain",4582.15285316728,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","roof","May",231553.274700429,0.0198
"8214",5,"none_floor_lwsurfaces_gain",66350.6773491671,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","floor","May",210465.479538623,0.3153
"8215",5,"none_intwalls_lwsurfaces_gain",42524.657909391,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","intwalls","May",187642.396671612,0.2266
"8216",5,"south_extwalls_lwsurfaces_gain",39464.6466903717,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","south_extwalls","May",72927.1966163828,0.5412
"8217",5,"north_extwalls_lwsurfaces_gain",9369.03927643995,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","north_extwalls","May",42507.9560626467,0.2204
"8218",5,"west_extwalls_lwsurfaces_gain",29265.4368463337,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","west_extwalls","May",146075.707346898,0.2003
"8219",5,"east_extwalls_lwsurfaces_gain",12064.4380245968,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","east_extwalls","May",28664.1680381896,0.4209
"8220",6,"none_roof_lwsurfaces_gain",8444.19555832623,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","roof","Jun",226709.920142415,0.0372
"8221",6,"none_floor_lwsurfaces_gain",61444.2281709243,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","floor","Jun",219657.278696223,0.2797
"8222",6,"none_intwalls_lwsurfaces_gain",42072.5067616726,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","intwalls","Jun",190483.903317009,0.2209
"8223",6,"south_extwalls_lwsurfaces_gain",47252.7523147502,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","south_extwalls","Jun",77027.4605363074,0.6135
"8224",6,"north_extwalls_lwsurfaces_gain",8716.11238009343,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","north_extwalls","Jun",49889.677743899,0.1747
"8225",6,"west_extwalls_lwsurfaces_gain",32339.393082785,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","west_extwalls","Jun",158644.62728704,0.2038
"8226",6,"east_extwalls_lwsurfaces_gain",13190.8789272666,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","east_extwalls","Jun",27178.8038691267,0.4853
"8227",7,"none_roof_lwsurfaces_gain",8506.29900827052,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","roof","Jul",248427.953638114,0.0342
"8228",7,"none_floor_lwsurfaces_gain",65322.5623210081,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","floor","Jul",230742.994371929,0.2831
"8229",7,"none_intwalls_lwsurfaces_gain",45681.2139538483,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","intwalls","Jul",201688.584078333,0.2265
"8230",7,"south_extwalls_lwsurfaces_gain",51014.3659140082,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","south_extwalls","Jul",81797.435873054,0.6237
"8231",7,"north_extwalls_lwsurfaces_gain",9689.66320747265,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","north_extwalls","Jul",50921.7125755499,0.1903
"8232",7,"west_extwalls_lwsurfaces_gain",34390.1335156796,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","west_extwalls","Jul",166411.935245209,0.2067
"8233",7,"east_extwalls_lwsurfaces_gain",14095.4917128599,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","east_extwalls","Jul",29950.1233899708,0.4706
"8234",8,"none_roof_lwsurfaces_gain",8699.40640661569,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","roof","Aug",276655.692116768,0.0314
"8235",8,"none_floor_lwsurfaces_gain",71152.0259762743,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","floor","Aug",239964.731603878,0.2965
"8236",8,"none_intwalls_lwsurfaces_gain",51703.871265316,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","intwalls","Aug",209397.203672984,0.2469
"8237",8,"south_extwalls_lwsurfaces_gain",52960.6493575253,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","south_extwalls","Aug",86283.7743791193,0.6138
"8238",8,"north_extwalls_lwsurfaces_gain",11623.8239347692,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","north_extwalls","Aug",44887.6746690603,0.259
"8239",8,"west_extwalls_lwsurfaces_gain",36347.3617714597,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","west_extwalls","Aug",178987.473507085,0.2031
