"","date_graph","time","month","day","gains_losses","value","flux","case"
"99",2019-11-23 02:00:00,3,11,23,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"100",2019-11-23 03:00:00,4,11,23,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"101",2019-11-23 04:00:00,5,11,23,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"102",2019-11-23 05:00:00,6,11,23,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"103",2019-11-23 06:00:00,7,11,23,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"104",2019-11-23 07:00:00,8,11,23,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"105",2019-11-23 08:00:00,9,11,23,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"106",2019-11-23 09:00:00,10,11,23,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"107",2019-11-23 10:00:00,11,11,23,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"108",2019-11-23 11:00:00,12,11,23,"none_intwalls_convection_gain",3.85990455157665,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"109",2019-11-23 12:00:00,13,11,23,"none_intwalls_convection_gain",7.84218951940396,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"110",2019-11-23 13:00:00,14,11,23,"none_intwalls_convection_gain",11.3355529578085,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"111",2019-11-23 14:00:00,15,11,23,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"112",2019-11-23 15:00:00,16,11,23,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"113",2019-11-23 16:00:00,17,11,23,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"114",2019-11-23 17:00:00,18,11,23,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"115",2019-11-23 18:00:00,19,11,23,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"116",2019-11-23 19:00:00,20,11,23,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"117",2019-11-23 20:00:00,21,11,23,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"118",2019-11-23 21:00:00,22,11,23,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"119",2019-11-23 22:00:00,23,11,23,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"120",2019-11-23 23:00:00,24,11,23,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"121",2019-11-24 00:00:00,1,11,24,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"122",2019-11-24 01:00:00,2,11,24,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"123",2019-11-24 02:00:00,3,11,24,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"124",2019-11-24 03:00:00,4,11,24,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"125",2019-11-24 04:00:00,5,11,24,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"126",2019-11-24 05:00:00,6,11,24,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
