"","date_graph","time","month","day","gains_losses","value","case","city","app","case_graph","gains","exchange","sum","per"
"5041","2019-07-17 00:00:00",1,7,17,"none_floor_convection_loss",-11.7741293203173,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-276.521144576258,0.0426
"5042","2019-07-17 01:00:00",2,7,17,"none_floor_convection_loss",-12.3532791202514,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-295.840455272609,0.0418
"5043","2019-07-17 02:00:00",3,7,17,"none_floor_convection_loss",-12.8950156254202,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-310.194402108397,0.0416
"5044","2019-07-17 03:00:00",4,7,17,"none_floor_convection_loss",-13.4112973417201,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-323.503666341003,0.0415
"5045","2019-07-17 04:00:00",5,7,17,"none_floor_convection_loss",-13.9095684699107,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-336.542697902577,0.0413
"5046","2019-07-17 05:00:00",6,7,17,"none_floor_convection_loss",-14.3928327721083,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-347.338322316518,0.0414
"5047","2019-07-17 06:00:00",7,7,17,"none_floor_convection_loss",-14.7313593317638,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-355.837102934457,0.0414
"5048","2019-07-17 07:00:00",8,7,17,"none_floor_convection_loss",-14.9800817395712,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-361.818227310997,0.0414
"5049","2019-07-17 08:00:00",9,7,17,"none_floor_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-79.5640165533739,0
"5050","2019-07-17 09:00:00",10,7,17,"none_floor_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-44.2576378090513,0
"5051","2019-07-17 10:00:00",11,7,17,"none_floor_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-37.4030955611624,0
"5052","2019-07-17 11:00:00",12,7,17,"none_floor_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-30.3905833636677,0
"5053","2019-07-17 12:00:00",13,7,17,"none_floor_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-25.2022264820409,0
"5054","2019-07-17 13:00:00",14,7,17,"none_floor_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-24.4236653053382,0
"5055","2019-07-17 14:00:00",15,7,17,"none_floor_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-26.6512241538427,0
"5056","2019-07-17 15:00:00",16,7,17,"none_floor_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-29.2080795450288,0
"5057","2019-07-17 16:00:00",17,7,17,"none_floor_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-30.9855910017912,0
"5058","2019-07-17 17:00:00",18,7,17,"none_floor_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-33.3397149864261,0
"5059","2019-07-17 18:00:00",19,7,17,"none_floor_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-34.37340170432,0
"5060","2019-07-17 19:00:00",20,7,17,"none_floor_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-37.7516871574627,0
"5061","2019-07-17 20:00:00",21,7,17,"none_floor_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-38.7900389798779,0
"5062","2019-07-17 21:00:00",22,7,17,"none_floor_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-39.8703829701888,0
"5063","2019-07-17 22:00:00",23,7,17,"none_floor_convection_loss",-18.8919289819101,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-386.507328692425,0.0489
"5064","2019-07-17 23:00:00",24,7,17,"none_floor_convection_loss",-21.0734433301406,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-399.383374899499,0.0528
"5065","2019-07-18 00:00:00",1,7,18,"none_floor_convection_loss",-20.7816015556748,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-390.475606179947,0.0532
"5066","2019-07-18 01:00:00",2,7,18,"none_floor_convection_loss",-20.7047839762544,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-380.97546173918,0.0543
"5067","2019-07-18 02:00:00",3,7,18,"none_floor_convection_loss",-20.7137079156259,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-376.714900180379,0.055
"5068","2019-07-18 03:00:00",4,7,18,"none_floor_convection_loss",-20.8130431839104,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-377.22693952622,0.0552
"5069","2019-07-18 04:00:00",5,7,18,"none_floor_convection_loss",-21.0027252276106,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-381.584992374733,0.055
"5070","2019-07-18 05:00:00",6,7,18,"none_floor_convection_loss",-21.2687113839877,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-389.753134834106,0.0546
"5071","2019-07-18 06:00:00",7,7,18,"none_floor_convection_loss",-21.3444331804666,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-384.118581286395,0.0556
"5072","2019-07-18 07:00:00",8,7,18,"none_floor_convection_loss",-20.1912446440892,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-345.660946235216,0.0584
"5073","2019-07-18 08:00:00",9,7,18,"none_floor_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-47.875271593859,0
"5074","2019-07-18 09:00:00",10,7,18,"none_floor_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-16.6162812453615,0
"5075","2019-07-18 10:00:00",11,7,18,"none_floor_convection_loss",-0.0607809812196306,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-25.8355385569274,0.0024
"5076","2019-07-18 11:00:00",12,7,18,"none_floor_convection_loss",-4.81487306593457,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-44.4053288888874,0.1084
"5077","2019-07-18 12:00:00",13,7,18,"none_floor_convection_loss",-8.75393125266558,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-53.092543276026,0.1649
"5078","2019-07-18 13:00:00",14,7,18,"none_floor_convection_loss",-10.0985630073861,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-48.6337240022643,0.2076
"5079","2019-07-18 14:00:00",15,7,18,"none_floor_convection_loss",-9.87783059171428,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-38.6850202836014,0.2553
"5080","2019-07-18 15:00:00",16,7,18,"none_floor_convection_loss",-8.86803892414989,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-30.8111696260074,0.2878
"5081","2019-07-18 16:00:00",17,7,18,"none_floor_convection_loss",-7.39955184212717,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-23.9793254707649,0.3086
"5082","2019-07-18 17:00:00",18,7,18,"none_floor_convection_loss",-5.64211336997849,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-16.9649175900345,0.3326
"5083","2019-07-18 18:00:00",19,7,18,"none_floor_convection_loss",-3.90145821261364,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-12.9760035344888,0.3007
"5084","2019-07-18 19:00:00",20,7,18,"none_floor_convection_loss",-2.20688110157416,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-10.8734180976783,0.203
"5085","2019-07-18 20:00:00",21,7,18,"none_floor_convection_loss",-1.36868297281932,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-10.4573802077558,0.1309
"5086","2019-07-18 21:00:00",22,7,18,"none_floor_convection_loss",-0.465287742433822,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-11.7726289667329,0.0395
"5087","2019-07-18 22:00:00",23,7,18,"none_floor_convection_loss",-17.8667011540149,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-166.6361582776,0.1072
"5088","2019-07-18 23:00:00",24,7,18,"none_floor_convection_loss",-17.6032519956446,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","floor",-179.748673751085,0.0979
"5089","2019-07-17 00:00:00",1,7,17,"none_intwalls_convection_loss",-37.7629661403028,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-276.521144576258,0.1366
"5090","2019-07-17 01:00:00",2,7,17,"none_intwalls_convection_loss",-41.8630551632082,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-295.840455272609,0.1415
"5091","2019-07-17 02:00:00",3,7,17,"none_intwalls_convection_loss",-45.6436563546766,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-310.194402108397,0.1471
"5092","2019-07-17 03:00:00",4,7,17,"none_intwalls_convection_loss",-49.1468661961806,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-323.503666341003,0.1519
"5093","2019-07-17 04:00:00",5,7,17,"none_intwalls_convection_loss",-52.4066233751354,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-336.542697902577,0.1557
"5094","2019-07-17 05:00:00",6,7,17,"none_intwalls_convection_loss",-55.4401540171958,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-347.338322316518,0.1596
"5095","2019-07-17 06:00:00",7,7,17,"none_intwalls_convection_loss",-57.7603354375528,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-355.837102934457,0.1623
"5096","2019-07-17 07:00:00",8,7,17,"none_intwalls_convection_loss",-59.3969066086733,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-361.818227310997,0.1642
"5097","2019-07-17 08:00:00",9,7,17,"none_intwalls_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-79.5640165533739,0
"5098","2019-07-17 09:00:00",10,7,17,"none_intwalls_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-44.2576378090513,0
"5099","2019-07-17 10:00:00",11,7,17,"none_intwalls_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-37.4030955611624,0
"5100","2019-07-17 11:00:00",12,7,17,"none_intwalls_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-30.3905833636677,0
"5101","2019-07-17 12:00:00",13,7,17,"none_intwalls_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-25.2022264820409,0
"5102","2019-07-17 13:00:00",14,7,17,"none_intwalls_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-24.4236653053382,0
"5103","2019-07-17 14:00:00",15,7,17,"none_intwalls_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-26.6512241538427,0
"5104","2019-07-17 15:00:00",16,7,17,"none_intwalls_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-29.2080795450288,0
"5105","2019-07-17 16:00:00",17,7,17,"none_intwalls_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-30.9855910017912,0
"5106","2019-07-17 17:00:00",18,7,17,"none_intwalls_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-33.3397149864261,0
"5107","2019-07-17 18:00:00",19,7,17,"none_intwalls_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-34.37340170432,0
"5108","2019-07-17 19:00:00",20,7,17,"none_intwalls_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-37.7516871574627,0
"5109","2019-07-17 20:00:00",21,7,17,"none_intwalls_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-38.7900389798779,0
"5110","2019-07-17 21:00:00",22,7,17,"none_intwalls_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-39.8703829701888,0
"5111","2019-07-17 22:00:00",23,7,17,"none_intwalls_convection_loss",-81.3183950116063,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-386.507328692425,0.2104
"5112","2019-07-17 23:00:00",24,7,17,"none_intwalls_convection_loss",-83.1491660390654,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-399.383374899499,0.2082
"5113","2019-07-18 00:00:00",1,7,18,"none_intwalls_convection_loss",-80.6305024246768,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-390.475606179947,0.2065
"5114","2019-07-18 01:00:00",2,7,18,"none_intwalls_convection_loss",-78.581111591666,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-380.97546173918,0.2063
"5115","2019-07-18 02:00:00",3,7,18,"none_intwalls_convection_loss",-76.8883198076619,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-376.714900180379,0.2041
"5116","2019-07-18 03:00:00",4,7,18,"none_intwalls_convection_loss",-75.6866080324673,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-377.22693952622,0.2006
"5117","2019-07-18 04:00:00",5,7,18,"none_intwalls_convection_loss",-75.0333823028162,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-381.584992374733,0.1966
"5118","2019-07-18 05:00:00",6,7,18,"none_intwalls_convection_loss",-74.9071490126229,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-389.753134834106,0.1922
"5119","2019-07-18 06:00:00",7,7,18,"none_intwalls_convection_loss",-74.0106919433135,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-384.118581286395,0.1927
"5120","2019-07-18 07:00:00",8,7,18,"none_intwalls_convection_loss",-63.5816279224415,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-345.660946235216,0.1839
"5121","2019-07-18 08:00:00",9,7,18,"none_intwalls_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-47.875271593859,0
"5122","2019-07-18 09:00:00",10,7,18,"none_intwalls_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-16.6162812453615,0
"5123","2019-07-18 10:00:00",11,7,18,"none_intwalls_convection_loss",-4.4831338167086,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-25.8355385569274,0.1735
"5124","2019-07-18 11:00:00",12,7,18,"none_intwalls_convection_loss",-15.5045960096646,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-44.4053288888874,0.3492
"5125","2019-07-18 12:00:00",13,7,18,"none_intwalls_convection_loss",-22.3816818391735,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-53.092543276026,0.4216
"5126","2019-07-18 13:00:00",14,7,18,"none_intwalls_convection_loss",-22.2037424056057,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-48.6337240022643,0.4566
"5127","2019-07-18 14:00:00",15,7,18,"none_intwalls_convection_loss",-18.5230997464465,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-38.6850202836014,0.4788
"5128","2019-07-18 15:00:00",16,7,18,"none_intwalls_convection_loss",-13.367544769451,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-30.8111696260074,0.4339
"5129","2019-07-18 16:00:00",17,7,18,"none_intwalls_convection_loss",-8.33332743781788,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-23.9793254707649,0.3475
"5130","2019-07-18 17:00:00",18,7,18,"none_intwalls_convection_loss",-3.90086882923098,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-16.9649175900345,0.2299
"5131","2019-07-18 18:00:00",19,7,18,"none_intwalls_convection_loss",-0.771103653031457,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-12.9760035344888,0.0594
"5132","2019-07-18 19:00:00",20,7,18,"none_intwalls_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-10.8734180976783,0
"5133","2019-07-18 20:00:00",21,7,18,"none_intwalls_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-10.4573802077558,0
"5134","2019-07-18 21:00:00",22,7,18,"none_intwalls_convection_loss",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-11.7726289667329,0
"5135","2019-07-18 22:00:00",23,7,18,"none_intwalls_convection_loss",-32.9588346715251,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-166.6361582776,0.1978
"5136","2019-07-18 23:00:00",24,7,18,"none_intwalls_convection_loss",-33.0551745675297,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","intwalls",-179.748673751085,0.1839
"5137","2019-07-17 00:00:00",1,7,17,"north_extwalls_convection_loss",-61.5670818228956,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-276.521144576258,0.2226
"5138","2019-07-17 01:00:00",2,7,17,"north_extwalls_convection_loss",-65.9351542420328,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-295.840455272609,0.2229
"5139","2019-07-17 02:00:00",3,7,17,"north_extwalls_convection_loss",-69.915204208034,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-310.194402108397,0.2254
"5140","2019-07-17 03:00:00",4,7,17,"north_extwalls_convection_loss",-73.4099330005883,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-323.503666341003,0.2269
"5141","2019-07-17 04:00:00",5,7,17,"north_extwalls_convection_loss",-76.3292707196682,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-336.542697902577,0.2268
"5142","2019-07-17 05:00:00",6,7,17,"north_extwalls_convection_loss",-78.8867395340793,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-347.338322316518,0.2271
"5143","2019-07-17 06:00:00",7,7,17,"north_extwalls_convection_loss",-80.7550556480549,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-355.837102934457,0.2269
"5144","2019-07-17 07:00:00",8,7,17,"north_extwalls_convection_loss",-81.6552370337243,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-361.818227310997,0.2257
"5145","2019-07-17 08:00:00",9,7,17,"north_extwalls_convection_loss",-24.0830740476416,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-79.5640165533739,0.3027
"5146","2019-07-17 09:00:00",10,7,17,"north_extwalls_convection_loss",-13.993541305011,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-44.2576378090513,0.3162
"5147","2019-07-17 10:00:00",11,7,17,"north_extwalls_convection_loss",-11.208710217991,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-37.4030955611624,0.2997
"5148","2019-07-17 11:00:00",12,7,17,"north_extwalls_convection_loss",-7.6108252842197,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-30.3905833636677,0.2504
"5149","2019-07-17 12:00:00",13,7,17,"north_extwalls_convection_loss",-5.19383996585513,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-25.2022264820409,0.2061
"5150","2019-07-17 13:00:00",14,7,17,"north_extwalls_convection_loss",-3.87791102768313,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-24.4236653053382,0.1588
"5151","2019-07-17 14:00:00",15,7,17,"north_extwalls_convection_loss",-3.85194022065562,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-26.6512241538427,0.1445
"5152","2019-07-17 15:00:00",16,7,17,"north_extwalls_convection_loss",-4.89531081020622,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-29.2080795450288,0.1676
"5153","2019-07-17 16:00:00",17,7,17,"north_extwalls_convection_loss",-6.83183966274506,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-30.9855910017912,0.2205
"5154","2019-07-17 17:00:00",18,7,17,"north_extwalls_convection_loss",-9.07222254170577,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-33.3397149864261,0.2721
"5155","2019-07-17 18:00:00",19,7,17,"north_extwalls_convection_loss",-11.3603798015047,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-34.37340170432,0.3305
"5156","2019-07-17 19:00:00",20,7,17,"north_extwalls_convection_loss",-12.392292350619,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-37.7516871574627,0.3283
"5157","2019-07-17 20:00:00",21,7,17,"north_extwalls_convection_loss",-12.4238847185742,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-38.7900389798779,0.3203
"5158","2019-07-17 21:00:00",22,7,17,"north_extwalls_convection_loss",-13.1172640739703,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-39.8703829701888,0.329
"5159","2019-07-17 22:00:00",23,7,17,"north_extwalls_convection_loss",-80.4770238166476,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-386.507328692425,0.2082
"5160","2019-07-17 23:00:00",24,7,17,"north_extwalls_convection_loss",-82.1597828473816,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-399.383374899499,0.2057
"5161","2019-07-18 00:00:00",1,7,18,"north_extwalls_convection_loss",-79.9136710958512,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-390.475606179947,0.2047
"5162","2019-07-18 01:00:00",2,7,18,"north_extwalls_convection_loss",-78.0530681390323,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-380.97546173918,0.2049
"5163","2019-07-18 02:00:00",3,7,18,"north_extwalls_convection_loss",-76.5116534867301,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-376.714900180379,0.2031
"5164","2019-07-18 03:00:00",4,7,18,"north_extwalls_convection_loss",-76.3198010790244,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-377.22693952622,0.2023
"5165","2019-07-18 04:00:00",5,7,18,"north_extwalls_convection_loss",-77.6440109681731,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-381.584992374733,0.2035
"5166","2019-07-18 05:00:00",6,7,18,"north_extwalls_convection_loss",-80.1626227211883,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-389.753134834106,0.2057
"5167","2019-07-18 06:00:00",7,7,18,"north_extwalls_convection_loss",-81.5794589374905,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-384.118581286395,0.2124
"5168","2019-07-18 07:00:00",8,7,18,"north_extwalls_convection_loss",-74.5396036466666,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-345.660946235216,0.2156
"5169","2019-07-18 08:00:00",9,7,18,"north_extwalls_convection_loss",-12.876389134112,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","north_extwalls",-47.875271593859,0.269
