"","month","gains_losses","value","case"
"547",5,"heating",495.007701726299,"U001_Caso01_1a7_ac_nbr_1.csv"
"548",5,"vn_window_loss",-15904.5256016787,"U001_Caso01_1a7_ac_nbr_1.csv"
"549",5,"vn_window_gain",886.277233547626,"U001_Caso01_1a7_ac_nbr_1.csv"
"550",5,"vn_interzone_loss",-807.434773582198,"U001_Caso01_1a7_ac_nbr_1.csv"
"551",5,"vn_interzone_gain",5495.56281623731,"U001_Caso01_1a7_ac_nbr_1.csv"
"552",6,"internal_gains",66465.2835101415,"U001_Caso01_1a7_ac_nbr_1.csv"
"553",6,"cooling",-64363.9876731407,"U001_Caso01_1a7_ac_nbr_1.csv"
"554",6,"heating",2664.13569883542,"U001_Caso01_1a7_ac_nbr_1.csv"
"555",6,"vn_window_loss",-15058.4475459961,"U001_Caso01_1a7_ac_nbr_1.csv"
"556",6,"vn_window_gain",1483.06842982887,"U001_Caso01_1a7_ac_nbr_1.csv"
"557",6,"vn_interzone_loss",-782.135572442343,"U001_Caso01_1a7_ac_nbr_1.csv"
"558",6,"vn_interzone_gain",5690.32456207553,"U001_Caso01_1a7_ac_nbr_1.csv"
"559",7,"internal_gains",68489.5052407925,"U001_Caso01_1a7_ac_nbr_1.csv"
"560",7,"cooling",-66104.155404668,"U001_Caso01_1a7_ac_nbr_1.csv"
"561",7,"heating",6457.65570711373,"U001_Caso01_1a7_ac_nbr_1.csv"
"562",7,"vn_window_loss",-15617.5399707989,"U001_Caso01_1a7_ac_nbr_1.csv"
"563",7,"vn_window_gain",1625.6640154426,"U001_Caso01_1a7_ac_nbr_1.csv"
"564",7,"vn_interzone_loss",-1188.20940806959,"U001_Caso01_1a7_ac_nbr_1.csv"
"565",7,"vn_interzone_gain",6053.75772956417,"U001_Caso01_1a7_ac_nbr_1.csv"
"566",8,"internal_gains",68020.2356963827,"U001_Caso01_1a7_ac_nbr_1.csv"
"567",8,"cooling",-104645.034315856,"U001_Caso01_1a7_ac_nbr_1.csv"
"568",8,"heating",3550.3871321521,"U001_Caso01_1a7_ac_nbr_1.csv"
"569",8,"vn_window_loss",-20107.5962069907,"U001_Caso01_1a7_ac_nbr_1.csv"
"570",8,"vn_window_gain",2171.59606061869,"U001_Caso01_1a7_ac_nbr_1.csv"
"571",8,"vn_interzone_loss",-818.260349956382,"U001_Caso01_1a7_ac_nbr_1.csv"
"572",8,"vn_interzone_gain",6463.74668070899,"U001_Caso01_1a7_ac_nbr_1.csv"
"573",9,"internal_gains",65357.1333598221,"U001_Caso01_1a7_ac_nbr_1.csv"
"574",9,"cooling",-170682.165144419,"U001_Caso01_1a7_ac_nbr_1.csv"
"575",9,"heating",0,"U001_Caso01_1a7_ac_nbr_1.csv"
"576",9,"vn_window_loss",-17509.1300336693,"U001_Caso01_1a7_ac_nbr_1.csv"
"577",9,"vn_window_gain",2457.90296197093,"U001_Caso01_1a7_ac_nbr_1.csv"
"578",9,"vn_interzone_loss",-445.35454031016,"U001_Caso01_1a7_ac_nbr_1.csv"
"579",9,"vn_interzone_gain",6332.23363214732,"U001_Caso01_1a7_ac_nbr_1.csv"
"580",10,"internal_gains",67554.8741078833,"U001_Caso01_1a7_ac_nbr_1.csv"
"581",10,"cooling",-188541.801646862,"U001_Caso01_1a7_ac_nbr_1.csv"
"582",10,"heating",0,"U001_Caso01_1a7_ac_nbr_1.csv"
"583",10,"vn_window_loss",-19213.238965092,"U001_Caso01_1a7_ac_nbr_1.csv"
"584",10,"vn_window_gain",2462.51306877059,"U001_Caso01_1a7_ac_nbr_1.csv"
"585",10,"vn_interzone_loss",-925.201806332462,"U001_Caso01_1a7_ac_nbr_1.csv"
"586",10,"vn_interzone_gain",6144.60204855295,"U001_Caso01_1a7_ac_nbr_1.csv"
"587",11,"internal_gains",65335.3621587881,"U001_Caso01_1a7_ac_nbr_1.csv"
"588",11,"cooling",-236286.440527798,"U001_Caso01_1a7_ac_nbr_1.csv"
"589",11,"heating",0,"U001_Caso01_1a7_ac_nbr_1.csv"
"590",11,"vn_window_loss",-14761.7845744038,"U001_Caso01_1a7_ac_nbr_1.csv"
"591",11,"vn_window_gain",2640.57536619136,"U001_Caso01_1a7_ac_nbr_1.csv"
"592",11,"vn_interzone_loss",-1187.48904351832,"U001_Caso01_1a7_ac_nbr_1.csv"
"593",11,"vn_interzone_gain",6621.22901424448,"U001_Caso01_1a7_ac_nbr_1.csv"
"594",12,"internal_gains",67476.2350444109,"U001_Caso01_1a7_ac_nbr_1.csv"
"595",12,"cooling",-312019.863265727,"U001_Caso01_1a7_ac_nbr_1.csv"
"596",12,"heating",0,"U001_Caso01_1a7_ac_nbr_1.csv"
"597",12,"vn_window_loss",-12780.5342385818,"U001_Caso01_1a7_ac_nbr_1.csv"
"598",12,"vn_window_gain",2793.72249003868,"U001_Caso01_1a7_ac_nbr_1.csv"
"599",12,"vn_interzone_loss",-1992.71440498794,"U001_Caso01_1a7_ac_nbr_1.csv"
"600",12,"vn_interzone_gain",8808.6037102666,"U001_Caso01_1a7_ac_nbr_1.csv"
"601",1,"none_roof_convection_gain",65432.9517690974,"U001_Caso01_1a7_hi_in1_1.csv"
"602",1,"none_floor_convection_gain",51124.523152894,"U001_Caso01_1a7_hi_in1_1.csv"
"603",1,"none_intwalls_convection_gain",73488.4290831757,"U001_Caso01_1a7_hi_in1_1.csv"
"604",1,"south_extwalls_convection_gain",20260.7635132899,"U001_Caso01_1a7_hi_in1_1.csv"
"605",1,"north_extwalls_convection_gain",8085.94509120087,"U001_Caso01_1a7_hi_in1_1.csv"
"606",1,"west_extwalls_convection_gain",45621.3410041929,"U001_Caso01_1a7_hi_in1_1.csv"
"607",1,"east_extwalls_convection_gain",12192.6955849865,"U001_Caso01_1a7_hi_in1_1.csv"
"608",1,"south_windows_convection_gain",2283.16824840594,"U001_Caso01_1a7_hi_in1_1.csv"
"609",1,"west_windows_convection_gain",2362.08219977677,"U001_Caso01_1a7_hi_in1_1.csv"
"610",2,"none_roof_convection_gain",65214.9479692594,"U001_Caso01_1a7_hi_in1_1.csv"
"611",2,"none_floor_convection_gain",52248.1869787854,"U001_Caso01_1a7_hi_in1_1.csv"
"612",2,"none_intwalls_convection_gain",76298.8565493927,"U001_Caso01_1a7_hi_in1_1.csv"
"613",2,"south_extwalls_convection_gain",19023.7120261461,"U001_Caso01_1a7_hi_in1_1.csv"
"614",2,"north_extwalls_convection_gain",10144.6890855072,"U001_Caso01_1a7_hi_in1_1.csv"
"615",2,"west_extwalls_convection_gain",46738.0493993571,"U001_Caso01_1a7_hi_in1_1.csv"
"616",2,"east_extwalls_convection_gain",12137.9202115599,"U001_Caso01_1a7_hi_in1_1.csv"
"617",2,"south_windows_convection_gain",2468.38657573767,"U001_Caso01_1a7_hi_in1_1.csv"
"618",2,"west_windows_convection_gain",2580.09467905501,"U001_Caso01_1a7_hi_in1_1.csv"
"619",3,"none_roof_convection_gain",59708.6528019206,"U001_Caso01_1a7_hi_in1_1.csv"
"620",3,"none_floor_convection_gain",58808.1108130955,"U001_Caso01_1a7_hi_in1_1.csv"
"621",3,"none_intwalls_convection_gain",76400.1621409234,"U001_Caso01_1a7_hi_in1_1.csv"
"622",3,"south_extwalls_convection_gain",15180.4842726809,"U001_Caso01_1a7_hi_in1_1.csv"
"623",3,"north_extwalls_convection_gain",12558.3028325834,"U001_Caso01_1a7_hi_in1_1.csv"
"624",3,"west_extwalls_convection_gain",44534.2491890801,"U001_Caso01_1a7_hi_in1_1.csv"
"625",3,"east_extwalls_convection_gain",9130.35217926765,"U001_Caso01_1a7_hi_in1_1.csv"
"626",3,"south_windows_convection_gain",1856.39897397379,"U001_Caso01_1a7_hi_in1_1.csv"
"627",3,"west_windows_convection_gain",2141.51542594415,"U001_Caso01_1a7_hi_in1_1.csv"
"628",4,"none_roof_convection_gain",39094.3273115771,"U001_Caso01_1a7_hi_in1_1.csv"
"629",4,"none_floor_convection_gain",45470.3070889626,"U001_Caso01_1a7_hi_in1_1.csv"
"630",4,"none_intwalls_convection_gain",57780.3078778259,"U001_Caso01_1a7_hi_in1_1.csv"
"631",4,"south_extwalls_convection_gain",8705.99842836098,"U001_Caso01_1a7_hi_in1_1.csv"
"632",4,"north_extwalls_convection_gain",12668.0506228194,"U001_Caso01_1a7_hi_in1_1.csv"
"633",4,"west_extwalls_convection_gain",32241.2976986578,"U001_Caso01_1a7_hi_in1_1.csv"
"634",4,"east_extwalls_convection_gain",4536.66546179881,"U001_Caso01_1a7_hi_in1_1.csv"
"635",4,"south_windows_convection_gain",993.079429357149,"U001_Caso01_1a7_hi_in1_1.csv"
"636",4,"west_windows_convection_gain",1279.50825646568,"U001_Caso01_1a7_hi_in1_1.csv"
"637",5,"none_roof_convection_gain",17298.6232904224,"U001_Caso01_1a7_hi_in1_1.csv"
"638",5,"none_floor_convection_gain",32955.3034917455,"U001_Caso01_1a7_hi_in1_1.csv"
"639",5,"none_intwalls_convection_gain",36102.0156275337,"U001_Caso01_1a7_hi_in1_1.csv"
"640",5,"south_extwalls_convection_gain",2481.69505181606,"U001_Caso01_1a7_hi_in1_1.csv"
"641",5,"north_extwalls_convection_gain",11190.8040143012,"U001_Caso01_1a7_hi_in1_1.csv"
"642",5,"west_extwalls_convection_gain",16407.3119260313,"U001_Caso01_1a7_hi_in1_1.csv"
"643",5,"east_extwalls_convection_gain",1447.75271676936,"U001_Caso01_1a7_hi_in1_1.csv"
"644",5,"south_windows_convection_gain",238.47549849051,"U001_Caso01_1a7_hi_in1_1.csv"
"645",5,"west_windows_convection_gain",352.710744508727,"U001_Caso01_1a7_hi_in1_1.csv"
"646",6,"none_roof_convection_gain",5421.58204056086,"U001_Caso01_1a7_hi_in1_1.csv"
"647",6,"none_floor_convection_gain",20394.4479822976,"U001_Caso01_1a7_hi_in1_1.csv"
"648",6,"none_intwalls_convection_gain",21164.9695623516,"U001_Caso01_1a7_hi_in1_1.csv"
"649",6,"south_extwalls_convection_gain",737.192165722083,"U001_Caso01_1a7_hi_in1_1.csv"
"650",6,"north_extwalls_convection_gain",9827.28816871248,"U001_Caso01_1a7_hi_in1_1.csv"
"651",6,"west_extwalls_convection_gain",9278.65961599329,"U001_Caso01_1a7_hi_in1_1.csv"
"652",6,"east_extwalls_convection_gain",518.161804376896,"U001_Caso01_1a7_hi_in1_1.csv"
"653",6,"south_windows_convection_gain",30.6937692557291,"U001_Caso01_1a7_hi_in1_1.csv"
"654",6,"west_windows_convection_gain",99.2724815764737,"U001_Caso01_1a7_hi_in1_1.csv"
"655",7,"none_roof_convection_gain",6120.25022234238,"U001_Caso01_1a7_hi_in1_1.csv"
"656",7,"none_floor_convection_gain",20090.4184713019,"U001_Caso01_1a7_hi_in1_1.csv"
"657",7,"none_intwalls_convection_gain",23740.6540479733,"U001_Caso01_1a7_hi_in1_1.csv"
"658",7,"south_extwalls_convection_gain",693.118355213473,"U001_Caso01_1a7_hi_in1_1.csv"
"659",7,"north_extwalls_convection_gain",10862.5982056967,"U001_Caso01_1a7_hi_in1_1.csv"
"660",7,"west_extwalls_convection_gain",10249.1188406148,"U001_Caso01_1a7_hi_in1_1.csv"
"661",7,"east_extwalls_convection_gain",455.433980905976,"U001_Caso01_1a7_hi_in1_1.csv"
"662",7,"south_windows_convection_gain",34.4789225579991,"U001_Caso01_1a7_hi_in1_1.csv"
"663",7,"west_windows_convection_gain",123.215849196103,"U001_Caso01_1a7_hi_in1_1.csv"
"664",8,"none_roof_convection_gain",19466.1735887745,"U001_Caso01_1a7_hi_in1_1.csv"
"665",8,"none_floor_convection_gain",28538.1002493053,"U001_Caso01_1a7_hi_in1_1.csv"
"666",8,"none_intwalls_convection_gain",37670.5080074976,"U001_Caso01_1a7_hi_in1_1.csv"
"667",8,"south_extwalls_convection_gain",2733.80664840145,"U001_Caso01_1a7_hi_in1_1.csv"
"668",8,"north_extwalls_convection_gain",11943.1859058392,"U001_Caso01_1a7_hi_in1_1.csv"
"669",8,"west_extwalls_convection_gain",22195.1149990443,"U001_Caso01_1a7_hi_in1_1.csv"
"670",8,"east_extwalls_convection_gain",1830.18620182909,"U001_Caso01_1a7_hi_in1_1.csv"
"671",8,"south_windows_convection_gain",315.863245377423,"U001_Caso01_1a7_hi_in1_1.csv"
"672",8,"west_windows_convection_gain",572.572200775973,"U001_Caso01_1a7_hi_in1_1.csv"
"673",9,"none_roof_convection_gain",36717.5078196451,"U001_Caso01_1a7_hi_in1_1.csv"
"674",9,"none_floor_convection_gain",30517.2174339864,"U001_Caso01_1a7_hi_in1_1.csv"
"675",9,"none_intwalls_convection_gain",50123.0013092241,"U001_Caso01_1a7_hi_in1_1.csv"
"676",9,"south_extwalls_convection_gain",6369.85855105318,"U001_Caso01_1a7_hi_in1_1.csv"
"677",9,"north_extwalls_convection_gain",10231.0742807236,"U001_Caso01_1a7_hi_in1_1.csv"
"678",9,"west_extwalls_convection_gain",30179.6618548643,"U001_Caso01_1a7_hi_in1_1.csv"
"679",9,"east_extwalls_convection_gain",4718.26422314969,"U001_Caso01_1a7_hi_in1_1.csv"
"680",9,"south_windows_convection_gain",674.047623119826,"U001_Caso01_1a7_hi_in1_1.csv"
"681",9,"west_windows_convection_gain",1029.920834264,"U001_Caso01_1a7_hi_in1_1.csv"
"682",10,"none_roof_convection_gain",44156.7973475945,"U001_Caso01_1a7_hi_in1_1.csv"
"683",10,"none_floor_convection_gain",38889.6596874436,"U001_Caso01_1a7_hi_in1_1.csv"
"684",10,"none_intwalls_convection_gain",54843.2358416704,"U001_Caso01_1a7_hi_in1_1.csv"
"685",10,"south_extwalls_convection_gain",9078.2458810044,"U001_Caso01_1a7_hi_in1_1.csv"
"686",10,"north_extwalls_convection_gain",6984.99629190168,"U001_Caso01_1a7_hi_in1_1.csv"
"687",10,"west_extwalls_convection_gain",33508.0199053063,"U001_Caso01_1a7_hi_in1_1.csv"
"688",10,"east_extwalls_convection_gain",8032.43702286255,"U001_Caso01_1a7_hi_in1_1.csv"
"689",10,"south_windows_convection_gain",845.422149048581,"U001_Caso01_1a7_hi_in1_1.csv"
"690",10,"west_windows_convection_gain",1195.74826402134,"U001_Caso01_1a7_hi_in1_1.csv"
"691",11,"none_roof_convection_gain",55666.126736159,"U001_Caso01_1a7_hi_in1_1.csv"
"692",11,"none_floor_convection_gain",39517.6601341074,"U001_Caso01_1a7_hi_in1_1.csv"
"693",11,"none_intwalls_convection_gain",59957.9399799721,"U001_Caso01_1a7_hi_in1_1.csv"
"694",11,"south_extwalls_convection_gain",13866.7677103188,"U001_Caso01_1a7_hi_in1_1.csv"
"695",11,"north_extwalls_convection_gain",5966.41918775683,"U001_Caso01_1a7_hi_in1_1.csv"
"696",11,"west_extwalls_convection_gain",40276.0151533772,"U001_Caso01_1a7_hi_in1_1.csv"
"697",11,"east_extwalls_convection_gain",10956.3793831007,"U001_Caso01_1a7_hi_in1_1.csv"
"698",11,"south_windows_convection_gain",1238.77534505287,"U001_Caso01_1a7_hi_in1_1.csv"
"699",11,"west_windows_convection_gain",1542.64025288015,"U001_Caso01_1a7_hi_in1_1.csv"
"700",12,"none_roof_convection_gain",65179.9034648345,"U001_Caso01_1a7_hi_in1_1.csv"
"701",12,"none_floor_convection_gain",52049.9971351848,"U001_Caso01_1a7_hi_in1_1.csv"
"702",12,"none_intwalls_convection_gain",72932.827275239,"U001_Caso01_1a7_hi_in1_1.csv"
"703",12,"south_extwalls_convection_gain",20248.7127439409,"U001_Caso01_1a7_hi_in1_1.csv"
"704",12,"north_extwalls_convection_gain",7183.87124052024,"U001_Caso01_1a7_hi_in1_1.csv"
"705",12,"west_extwalls_convection_gain",44260.1978422385,"U001_Caso01_1a7_hi_in1_1.csv"
"706",12,"east_extwalls_convection_gain",12938.4621106081,"U001_Caso01_1a7_hi_in1_1.csv"
"707",12,"south_windows_convection_gain",1961.56836574148,"U001_Caso01_1a7_hi_in1_1.csv"
"708",12,"west_windows_convection_gain",2055.67296900802,"U001_Caso01_1a7_hi_in1_1.csv"
"709",1,"none_roof_convection_loss",-150.515831199025,"U001_Caso01_1a7_hi_in1_1.csv"
"710",1,"none_floor_convection_loss",-3175.54217580272,"U001_Caso01_1a7_hi_in1_1.csv"
"711",1,"none_intwalls_convection_loss",-3873.80492443031,"U001_Caso01_1a7_hi_in1_1.csv"
"712",1,"south_extwalls_convection_loss",-2546.55823999747,"U001_Caso01_1a7_hi_in1_1.csv"
"713",1,"north_extwalls_convection_loss",-1773.22215285875,"U001_Caso01_1a7_hi_in1_1.csv"
"714",1,"west_extwalls_convection_loss",-4839.77648289188,"U001_Caso01_1a7_hi_in1_1.csv"
"715",1,"east_extwalls_convection_loss",-923.761607518196,"U001_Caso01_1a7_hi_in1_1.csv"
"716",1,"south_windows_convection_loss",-4087.30363645896,"U001_Caso01_1a7_hi_in1_1.csv"
"717",1,"west_windows_convection_loss",-3434.15918628659,"U001_Caso01_1a7_hi_in1_1.csv"
"718",2,"none_roof_convection_loss",-208.651405208576,"U001_Caso01_1a7_hi_in1_1.csv"
"719",2,"none_floor_convection_loss",-3445.02535494897,"U001_Caso01_1a7_hi_in1_1.csv"
"720",2,"none_intwalls_convection_loss",-4289.82154979116,"U001_Caso01_1a7_hi_in1_1.csv"
"721",2,"south_extwalls_convection_loss",-3685.89318735673,"U001_Caso01_1a7_hi_in1_1.csv"
"722",2,"north_extwalls_convection_loss",-1486.05631115799,"U001_Caso01_1a7_hi_in1_1.csv"
"723",2,"west_extwalls_convection_loss",-5170.97723362412,"U001_Caso01_1a7_hi_in1_1.csv"
"724",2,"east_extwalls_convection_loss",-791.735244803909,"U001_Caso01_1a7_hi_in1_1.csv"
"725",2,"south_windows_convection_loss",-3684.40167738215,"U001_Caso01_1a7_hi_in1_1.csv"
"726",2,"west_windows_convection_loss",-3017.49426291188,"U001_Caso01_1a7_hi_in1_1.csv"
"727",3,"none_roof_convection_loss",-629.094929725107,"U001_Caso01_1a7_hi_in1_1.csv"
"728",3,"none_floor_convection_loss",-2540.66390839359,"U001_Caso01_1a7_hi_in1_1.csv"
"729",3,"none_intwalls_convection_loss",-4019.30346121174,"U001_Caso01_1a7_hi_in1_1.csv"
"730",3,"south_extwalls_convection_loss",-6361.04929828195,"U001_Caso01_1a7_hi_in1_1.csv"
"731",3,"north_extwalls_convection_loss",-1678.88146680988,"U001_Caso01_1a7_hi_in1_1.csv"
"732",3,"west_extwalls_convection_loss",-7049.82536599544,"U001_Caso01_1a7_hi_in1_1.csv"
"733",3,"east_extwalls_convection_loss",-1122.94843897884,"U001_Caso01_1a7_hi_in1_1.csv"
"734",3,"south_windows_convection_loss",-4582.79502470512,"U001_Caso01_1a7_hi_in1_1.csv"
"735",3,"west_windows_convection_loss",-3645.20303030146,"U001_Caso01_1a7_hi_in1_1.csv"
"736",4,"none_roof_convection_loss",-1990.76118829583,"U001_Caso01_1a7_hi_in1_1.csv"
"737",4,"none_floor_convection_loss",-2081.16069243971,"U001_Caso01_1a7_hi_in1_1.csv"
"738",4,"none_intwalls_convection_loss",-3800.46239680015,"U001_Caso01_1a7_hi_in1_1.csv"
"739",4,"south_extwalls_convection_loss",-6890.46643684329,"U001_Caso01_1a7_hi_in1_1.csv"
"740",4,"north_extwalls_convection_loss",-1536.09350986091,"U001_Caso01_1a7_hi_in1_1.csv"
"741",4,"west_extwalls_convection_loss",-7221.81025248268,"U001_Caso01_1a7_hi_in1_1.csv"
"742",4,"east_extwalls_convection_loss",-1246.59789860103,"U001_Caso01_1a7_hi_in1_1.csv"
"743",4,"south_windows_convection_loss",-5022.01173440094,"U001_Caso01_1a7_hi_in1_1.csv"
"744",4,"west_windows_convection_loss",-3956.76877158852,"U001_Caso01_1a7_hi_in1_1.csv"
"745",5,"none_roof_convection_loss",-4498.36923435837,"U001_Caso01_1a7_hi_in1_1.csv"
"746",5,"none_floor_convection_loss",-2885.0465765083,"U001_Caso01_1a7_hi_in1_1.csv"
"747",5,"none_intwalls_convection_loss",-4636.37981758788,"U001_Caso01_1a7_hi_in1_1.csv"
"748",5,"south_extwalls_convection_loss",-9741.50705360983,"U001_Caso01_1a7_hi_in1_1.csv"
"749",5,"north_extwalls_convection_loss",-1766.40883385353,"U001_Caso01_1a7_hi_in1_1.csv"
"750",5,"west_extwalls_convection_loss",-9523.47731369082,"U001_Caso01_1a7_hi_in1_1.csv"
"751",5,"east_extwalls_convection_loss",-2028.7227034434,"U001_Caso01_1a7_hi_in1_1.csv"
"752",5,"south_windows_convection_loss",-6697.02287426973,"U001_Caso01_1a7_hi_in1_1.csv"
"753",5,"west_windows_convection_loss",-5107.01241138248,"U001_Caso01_1a7_hi_in1_1.csv"
"754",6,"none_roof_convection_loss",-7855.8509600077,"U001_Caso01_1a7_hi_in1_1.csv"
"755",6,"none_floor_convection_loss",-7706.49481322944,"U001_Caso01_1a7_hi_in1_1.csv"
"756",6,"none_intwalls_convection_loss",-7319.66548459291,"U001_Caso01_1a7_hi_in1_1.csv"
"757",6,"south_extwalls_convection_loss",-11345.6353726907,"U001_Caso01_1a7_hi_in1_1.csv"
"758",6,"north_extwalls_convection_loss",-1941.87219692683,"U001_Caso01_1a7_hi_in1_1.csv"
"759",6,"west_extwalls_convection_loss",-9935.42643262494,"U001_Caso01_1a7_hi_in1_1.csv"
"760",6,"east_extwalls_convection_loss",-2536.4098664261,"U001_Caso01_1a7_hi_in1_1.csv"
"761",6,"south_windows_convection_loss",-7164.01860900788,"U001_Caso01_1a7_hi_in1_1.csv"
"762",6,"west_windows_convection_loss",-5471.30739873688,"U001_Caso01_1a7_hi_in1_1.csv"
"763",7,"none_roof_convection_loss",-11389.4486671744,"U001_Caso01_1a7_hi_in1_1.csv"
"764",7,"none_floor_convection_loss",-9658.68439853131,"U001_Caso01_1a7_hi_in1_1.csv"
"765",7,"none_intwalls_convection_loss",-9131.47285157347,"U001_Caso01_1a7_hi_in1_1.csv"
"766",7,"south_extwalls_convection_loss",-13953.389767707,"U001_Caso01_1a7_hi_in1_1.csv"
"767",7,"north_extwalls_convection_loss",-2280.70460714692,"U001_Caso01_1a7_hi_in1_1.csv"
"768",7,"west_extwalls_convection_loss",-11740.7169967979,"U001_Caso01_1a7_hi_in1_1.csv"
"769",7,"east_extwalls_convection_loss",-3064.92223361418,"U001_Caso01_1a7_hi_in1_1.csv"
"770",7,"south_windows_convection_loss",-8818.47194785783,"U001_Caso01_1a7_hi_in1_1.csv"
"771",7,"west_windows_convection_loss",-6750.97179580414,"U001_Caso01_1a7_hi_in1_1.csv"
"772",8,"none_roof_convection_loss",-7349.46973366162,"U001_Caso01_1a7_hi_in1_1.csv"
"773",8,"none_floor_convection_loss",-6418.3686315782,"U001_Caso01_1a7_hi_in1_1.csv"
"774",8,"none_intwalls_convection_loss",-7889.83395120359,"U001_Caso01_1a7_hi_in1_1.csv"
"775",8,"south_extwalls_convection_loss",-11952.2014945613,"U001_Caso01_1a7_hi_in1_1.csv"
"776",8,"north_extwalls_convection_loss",-2395.41006937305,"U001_Caso01_1a7_hi_in1_1.csv"
"777",8,"west_extwalls_convection_loss",-11444.0207360103,"U001_Caso01_1a7_hi_in1_1.csv"
"778",8,"east_extwalls_convection_loss",-2462.95878180856,"U001_Caso01_1a7_hi_in1_1.csv"
"779",8,"south_windows_convection_loss",-7932.64213539223,"U001_Caso01_1a7_hi_in1_1.csv"
"780",8,"west_windows_convection_loss",-6143.48312207776,"U001_Caso01_1a7_hi_in1_1.csv"
"781",9,"none_roof_convection_loss",-1786.50158912405,"U001_Caso01_1a7_hi_in1_1.csv"
"782",9,"none_floor_convection_loss",-4379.41237000906,"U001_Caso01_1a7_hi_in1_1.csv"
"783",9,"none_intwalls_convection_loss",-5010.937591938,"U001_Caso01_1a7_hi_in1_1.csv"
"784",9,"south_extwalls_convection_loss",-7210.6116442049,"U001_Caso01_1a7_hi_in1_1.csv"
"785",9,"north_extwalls_convection_loss",-1539.65235206989,"U001_Caso01_1a7_hi_in1_1.csv"
"786",9,"west_extwalls_convection_loss",-7439.56932240104,"U001_Caso01_1a7_hi_in1_1.csv"
"787",9,"east_extwalls_convection_loss",-1091.63123984693,"U001_Caso01_1a7_hi_in1_1.csv"
"788",9,"south_windows_convection_loss",-5705.40471760773,"U001_Caso01_1a7_hi_in1_1.csv"
"789",9,"west_windows_convection_loss",-4495.6661827238,"U001_Caso01_1a7_hi_in1_1.csv"
"790",10,"none_roof_convection_loss",-1099.76697948651,"U001_Caso01_1a7_hi_in1_1.csv"
"791",10,"none_floor_convection_loss",-3901.639405871,"U001_Caso01_1a7_hi_in1_1.csv"
"792",10,"none_intwalls_convection_loss",-4468.3064499757,"U001_Caso01_1a7_hi_in1_1.csv"
"793",10,"south_extwalls_convection_loss",-6250.72502420518,"U001_Caso01_1a7_hi_in1_1.csv"
"794",10,"north_extwalls_convection_loss",-2084.02226282982,"U001_Caso01_1a7_hi_in1_1.csv"
"795",10,"west_extwalls_convection_loss",-7564.30738059023,"U001_Caso01_1a7_hi_in1_1.csv"
"796",10,"east_extwalls_convection_loss",-1225.77010722827,"U001_Caso01_1a7_hi_in1_1.csv"
"797",10,"south_windows_convection_loss",-5737.05124553129,"U001_Caso01_1a7_hi_in1_1.csv"
"798",10,"west_windows_convection_loss",-4603.3718839067,"U001_Caso01_1a7_hi_in1_1.csv"
"799",11,"none_roof_convection_loss",-921.483125659605,"U001_Caso01_1a7_hi_in1_1.csv"
"800",11,"none_floor_convection_loss",-4831.38267796928,"U001_Caso01_1a7_hi_in1_1.csv"
"801",11,"none_intwalls_convection_loss",-5449.3496827517,"U001_Caso01_1a7_hi_in1_1.csv"
"802",11,"south_extwalls_convection_loss",-3460.82616923119,"U001_Caso01_1a7_hi_in1_1.csv"
"803",11,"north_extwalls_convection_loss",-2111.22415744457,"U001_Caso01_1a7_hi_in1_1.csv"
"804",11,"west_extwalls_convection_loss",-6361.98905996334,"U001_Caso01_1a7_hi_in1_1.csv"
"805",11,"east_extwalls_convection_loss",-1011.78901787296,"U001_Caso01_1a7_hi_in1_1.csv"
"806",11,"south_windows_convection_loss",-4763.29780501636,"U001_Caso01_1a7_hi_in1_1.csv"
"807",11,"west_windows_convection_loss",-3972.38012928665,"U001_Caso01_1a7_hi_in1_1.csv"
"808",12,"none_roof_convection_loss",-243.050634874281,"U001_Caso01_1a7_hi_in1_1.csv"
"809",12,"none_floor_convection_loss",-3677.47532112949,"U001_Caso01_1a7_hi_in1_1.csv"
"810",12,"none_intwalls_convection_loss",-4928.18983720051,"U001_Caso01_1a7_hi_in1_1.csv"
"811",12,"south_extwalls_convection_loss",-2378.1498485448,"U001_Caso01_1a7_hi_in1_1.csv"
"812",12,"north_extwalls_convection_loss",-2166.98748213261,"U001_Caso01_1a7_hi_in1_1.csv"
"813",12,"west_extwalls_convection_loss",-6085.99591891259,"U001_Caso01_1a7_hi_in1_1.csv"
"814",12,"east_extwalls_convection_loss",-926.749895971342,"U001_Caso01_1a7_hi_in1_1.csv"
"815",12,"south_windows_convection_loss",-4183.34900256935,"U001_Caso01_1a7_hi_in1_1.csv"
"816",12,"west_windows_convection_loss",-3603.98971324189,"U001_Caso01_1a7_hi_in1_1.csv"
"817",1,"internal_gains",67640.9750141952,"U001_Caso01_1a7_hi_in1_1.csv"
"818",1,"cooling",-302307.049839657,"U001_Caso01_1a7_hi_in1_1.csv"
"819",1,"heating",0,"U001_Caso01_1a7_hi_in1_1.csv"
"820",1,"vn_window_loss",-36107.4380707473,"U001_Caso01_1a7_hi_in1_1.csv"
"821",1,"vn_window_gain",3454.62799679108,"U001_Caso01_1a7_hi_in1_1.csv"
"822",1,"vn_interzone_loss",-9915.31709574278,"U001_Caso01_1a7_hi_in1_1.csv"
"823",1,"vn_interzone_gain",24183.1238726789,"U001_Caso01_1a7_hi_in1_1.csv"
