"","month","gains_losses","value","case","city","app","case_graph","gains","exchange","MonthAbb","per"
"4396",6,"vn_window_gain",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","vn_window","Jun",0
"4397",6,"vn_interzone_loss",-2569.8694476991,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","vn_interzone","Jun",0.0324
"4398",6,"vn_interzone_gain",120.210817346091,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","vn_interzone","Jun",0.0015
"4399",7,"internal_gains",33928.5043310681,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","internal_gains","Jul",0.391
"4400",7,"cooling",-8561.55852399046,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","cooling","Jul",0.0989
"4401",7,"heating",18494.3017735073,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","heating","Jul",0.2132
"4402",7,"vn_window_loss",-1929.02549730409,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","vn_window","Jul",0.0223
"4403",7,"vn_window_gain",0.250773545763388,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","vn_window","Jul",0
"4404",7,"vn_interzone_loss",-3075.85021573387,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","vn_interzone","Jul",0.0355
"4405",7,"vn_interzone_gain",129.767639156834,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","vn_interzone","Jul",0.0015
"4406",8,"internal_gains",33778.1759804444,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","internal_gains","Aug",0.3954
"4407",8,"cooling",-16793.2925950702,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","cooling","Aug",0.197
"4408",8,"heating",10835.0518984775,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","heating","Aug",0.1268
"4409",8,"vn_window_loss",-2876.17634640234,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","vn_window","Aug",0.0337
"4410",8,"vn_window_gain",3.01891084787171,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","vn_window","Aug",0
"4411",8,"vn_interzone_loss",-2754.53399442832,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","vn_interzone","Aug",0.0323
"4412",8,"vn_interzone_gain",116.364971535719,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","vn_interzone","Aug",0.0014
"4413",9,"internal_gains",31791.0887143366,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","internal_gains","Sep",0.417
"4414",9,"cooling",-30966.9923426512,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","cooling","Sep",0.4071
"4415",9,"heating",1510.99464226855,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","heating","Sep",0.0198
"4416",9,"vn_window_loss",-2723.78517264045,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","vn_window","Sep",0.0358
"4417",9,"vn_window_gain",3.91154628952281,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","vn_window","Sep",1e-04
"4418",9,"vn_interzone_loss",-2582.05942598178,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","vn_interzone","Sep",0.0339
"4419",9,"vn_interzone_gain",82.191949648196,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","vn_interzone","Sep",0.0011
"4420",10,"internal_gains",33036.8367926786,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","internal_gains","Oct",0.4125
"4421",10,"cooling",-39969.8924540208,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","cooling","Oct",0.4997
"4422",10,"heating",1226.01644039776,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","heating","Oct",0.0153
"4423",10,"vn_window_loss",-1964.97228317853,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","vn_window","Oct",0.0246
"4424",10,"vn_window_gain",0.843363991897332,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","vn_window","Oct",0
"4425",10,"vn_interzone_loss",-2451.26253859775,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","vn_interzone","Oct",0.0306
"4426",10,"vn_interzone_gain",226.60639541447,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","vn_interzone","Oct",0.0028
"4427",11,"internal_gains",31780.220223839,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","internal_gains","Nov",0.3702
"4428",11,"cooling",-49444.4878930669,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","cooling","Nov",0.5769
"4429",11,"heating",297.66294666775,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","heating","Nov",0.0035
"4430",11,"vn_window_loss",-1511.50115281414,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","vn_window","Nov",0.0176
"4431",11,"vn_window_gain",1.67128684969791,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","vn_window","Nov",0
"4432",11,"vn_interzone_loss",-2520.01560860232,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","vn_interzone","Nov",0.0294
"4433",11,"vn_interzone_gain",350.867222381782,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","vn_interzone","Nov",0.0041
"4434",12,"internal_gains",32425.6610425487,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","internal_gains","Dec",0.305
"4435",12,"cooling",-81356.4138266841,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","cooling","Dec",0.7663
"4436",12,"heating",0,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","heating","Dec",0
"4437",12,"vn_window_loss",-1719.6029788552,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","vn_window","Dec",0.0162
"4438",12,"vn_window_gain",0.0569908478398516,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","vn_window","Dec",0
"4439",12,"vn_interzone_loss",-2971.88972842321,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","loss","vn_interzone","Dec",0.028
"4440",12,"vn_interzone_gain",724.269159613824,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM2","Air Conditioner","gain","vn_interzone","Dec",0.0068
"4441",1,"none_roof_convection_gain",16505.7461794106,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","roof","Jan",0.142
"4442",1,"none_floor_convection_gain",15667.9218667285,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","floor","Jan",0.1348
"4443",1,"none_intwalls_convection_gain",24826.4390096263,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","intwalls","Jan",0.2137
"4444",1,"north_extwalls_convection_gain",5239.6886250342,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","north_extwalls","Jan",0.0451
"4445",1,"west_extwalls_convection_gain",2754.08878257123,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","west_extwalls","Jan",0.0237
"4446",1,"east_extwalls_convection_gain",16255.2771076536,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","east_extwalls","Jan",0.1399
"4447",1,"east_windows_convection_gain",353.170259867872,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","east_windows","Jan",0.003
"4448",2,"none_roof_convection_gain",16944.4277340377,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","roof","Feb",0.1355
"4449",2,"none_floor_convection_gain",16923.6118663822,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","floor","Feb",0.1353
"4450",2,"none_intwalls_convection_gain",27335.5031602072,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","intwalls","Feb",0.2186
"4451",2,"north_extwalls_convection_gain",9047.74923838747,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","north_extwalls","Feb",0.0723
"4452",2,"west_extwalls_convection_gain",3641.90115907318,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","west_extwalls","Feb",0.0291
"4453",2,"east_extwalls_convection_gain",18884.5452062229,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","east_extwalls","Feb",0.151
"4454",2,"east_windows_convection_gain",517.493256183658,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","east_windows","Feb",0.0041
"4455",3,"none_roof_convection_gain",14790.1246573078,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","roof","Mar",0.1128
"4456",3,"none_floor_convection_gain",18600.9191949387,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","floor","Mar",0.1418
"4457",3,"none_intwalls_convection_gain",26669.7237937441,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","intwalls","Mar",0.2034
"4458",3,"north_extwalls_convection_gain",15076.5527266726,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","north_extwalls","Mar",0.115
"4459",3,"west_extwalls_convection_gain",3507.50220023387,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","west_extwalls","Mar",0.0267
"4460",3,"east_extwalls_convection_gain",16994.144962619,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","east_extwalls","Mar",0.1296
"4461",3,"east_windows_convection_gain",375.924415046444,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","east_windows","Mar",0.0029
"4462",4,"none_roof_convection_gain",9129.59923301045,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","roof","Apr",0.0796
"4463",4,"none_floor_convection_gain",14286.1930864698,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","floor","Apr",0.1245
"4464",4,"none_intwalls_convection_gain",20038.2412718664,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","intwalls","Apr",0.1747
"4465",4,"north_extwalls_convection_gain",21395.2826545312,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","north_extwalls","Apr",0.1865
"4466",4,"west_extwalls_convection_gain",2790.09343091134,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","west_extwalls","Apr",0.0243
"4467",4,"east_extwalls_convection_gain",12014.1972736681,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","east_extwalls","Apr",0.1047
"4468",4,"east_windows_convection_gain",173.914876912575,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","east_windows","Apr",0.0015
"4469",5,"none_roof_convection_gain",4834.77423393688,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","roof","May",0.0449
"4470",5,"none_floor_convection_gain",10827.6297189723,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","floor","May",0.1005
"4471",5,"none_intwalls_convection_gain",14207.0449085111,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","intwalls","May",0.1319
"4472",5,"north_extwalls_convection_gain",26501.3526706257,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","north_extwalls","May",0.246
"4473",5,"west_extwalls_convection_gain",2083.07584165543,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","west_extwalls","May",0.0193
"4474",5,"east_extwalls_convection_gain",8406.55417316696,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","east_extwalls","May",0.078
"4475",5,"east_windows_convection_gain",57.7165398951567,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","east_windows","May",5e-04
"4476",6,"none_roof_convection_gain",2032.08343942513,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","roof","Jun",0.0205
"4477",6,"none_floor_convection_gain",5893.96512633279,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","floor","Jun",0.0594
"4478",6,"none_intwalls_convection_gain",9409.75438938723,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","intwalls","Jun",0.0949
"4479",6,"north_extwalls_convection_gain",27417.0974565706,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","north_extwalls","Jun",0.2764
"4480",6,"west_extwalls_convection_gain",1919.85314552698,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","west_extwalls","Jun",0.0194
"4481",6,"east_extwalls_convection_gain",6432.46143792894,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","east_extwalls","Jun",0.0648
"4482",6,"east_windows_convection_gain",51.2940233356648,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","east_windows","Jun",5e-04
"4483",7,"none_roof_convection_gain",2757.55081445903,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","roof","Jul",0.024
"4484",7,"none_floor_convection_gain",5813.68833313004,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","floor","Jul",0.0506
"4485",7,"none_intwalls_convection_gain",11346.7802325489,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","intwalls","Jul",0.0987
"4486",7,"north_extwalls_convection_gain",31678.8148945681,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","north_extwalls","Jul",0.2756
"4487",7,"west_extwalls_convection_gain",2410.5463811914,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","west_extwalls","Jul",0.021
"4488",7,"east_extwalls_convection_gain",8147.54428112271,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","east_extwalls","Jul",0.0709
"4489",7,"east_windows_convection_gain",50.383154130395,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","east_windows","Jul",4e-04
"4490",8,"none_roof_convection_gain",5535.60435505819,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","roof","Aug",0.0477
"4491",8,"none_floor_convection_gain",8404.67506183978,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","floor","Aug",0.0725
"4492",8,"none_intwalls_convection_gain",14468.6797775587,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","intwalls","Aug",0.1248
"4493",8,"north_extwalls_convection_gain",28444.8664478638,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","north_extwalls","Aug",0.2453
"4494",8,"west_extwalls_convection_gain",3248.62634797837,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","west_extwalls","Aug",0.028
"4495",8,"east_extwalls_convection_gain",10578.7549624256,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","east_extwalls","Aug",0.0912
"4496",8,"east_windows_convection_gain",74.7390650439209,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","east_windows","Aug",6e-04
"4497",9,"none_roof_convection_gain",10207.6752153023,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","roof","Sep",0.0904
"4498",9,"none_floor_convection_gain",10262.3243513934,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","floor","Sep",0.0909
"4499",9,"none_intwalls_convection_gain",18979.8834818202,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","intwalls","Sep",0.1681
"4500",9,"north_extwalls_convection_gain",18220.3146954432,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","north_extwalls","Sep",0.1614
"4501",9,"west_extwalls_convection_gain",3200.89340568436,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","west_extwalls","Sep",0.0284
"4502",9,"east_extwalls_convection_gain",13798.4874944362,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","east_extwalls","Sep",0.1222
"4503",9,"east_windows_convection_gain",148.609308103675,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","east_windows","Sep",0.0013
"4504",10,"none_roof_convection_gain",11502.7880050637,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","roof","Oct",0.1092
"4505",10,"none_floor_convection_gain",11894.3901628892,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","floor","Oct",0.1129
"4506",10,"none_intwalls_convection_gain",18826.9073246107,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","intwalls","Oct",0.1787
"4507",10,"north_extwalls_convection_gain",7092.6222802576,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","north_extwalls","Oct",0.0673
"4508",10,"west_extwalls_convection_gain",2837.61258164384,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","west_extwalls","Oct",0.0269
"4509",10,"east_extwalls_convection_gain",15303.1658846014,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","east_extwalls","Oct",0.1452
"4510",10,"east_windows_convection_gain",176.285067137302,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","east_windows","Oct",0.0017
"4511",11,"none_roof_convection_gain",13861.0758166701,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","roof","Nov",0.1347
"4512",11,"none_floor_convection_gain",11656.8919959628,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","floor","Nov",0.1133
"4513",11,"none_intwalls_convection_gain",18927.8008860635,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","intwalls","Nov",0.1839
"4514",11,"north_extwalls_convection_gain",2889.32484005176,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","north_extwalls","Nov",0.0281
"4515",11,"west_extwalls_convection_gain",2522.11678362517,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","west_extwalls","Nov",0.0245
"4516",11,"east_extwalls_convection_gain",16175.8817784291,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","east_extwalls","Nov",0.1572
"4517",11,"east_windows_convection_gain",267.554174630047,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","east_windows","Nov",0.0026
"4518",12,"none_roof_convection_gain",15768.9136445932,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","roof","Dec",0.1409
"4519",12,"none_floor_convection_gain",14842.3636466868,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","floor","Dec",0.1326
"4520",12,"none_intwalls_convection_gain",23034.2085688334,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","intwalls","Dec",0.2058
"4521",12,"north_extwalls_convection_gain",3461.11020224117,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","north_extwalls","Dec",0.0309
"4522",12,"west_extwalls_convection_gain",2317.3131969256,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","west_extwalls","Dec",0.0207
"4523",12,"east_extwalls_convection_gain",17221.4338614476,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","east_extwalls","Dec",0.1538
"4524",12,"east_windows_convection_gain",345.341064709863,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","east_windows","Dec",0.0031
"4525",1,"none_roof_convection_loss",-38.3956952308086,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","roof","Jan",3e-04
"4526",1,"none_floor_convection_loss",-4621.00958144705,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","floor","Jan",0.04
"4527",1,"none_intwalls_convection_loss",-3065.7055169982,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","intwalls","Jan",0.0265
"4528",1,"north_extwalls_convection_loss",-2112.73570865701,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","north_extwalls","Jan",0.0183
"4529",1,"west_extwalls_convection_loss",-415.966405776953,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","west_extwalls","Jan",0.0036
"4530",1,"east_extwalls_convection_loss",-487.579578953333,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","east_extwalls","Jan",0.0042
"4531",1,"east_windows_convection_loss",-2989.60492020373,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","east_windows","Jan",0.0259
"4532",2,"none_roof_convection_loss",-23.5314223031545,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","roof","Feb",2e-04
"4533",2,"none_floor_convection_loss",-5150.7024872948,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","floor","Feb",0.0414
"4534",2,"none_intwalls_convection_loss",-3887.69171494144,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","intwalls","Feb",0.0313
"4535",2,"north_extwalls_convection_loss",-1162.33277408098,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","north_extwalls","Feb",0.0094
"4536",2,"west_extwalls_convection_loss",-428.229459018094,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","west_extwalls","Feb",0.0034
"4537",2,"east_extwalls_convection_loss",-211.173335206456,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","east_extwalls","Feb",0.0017
"4538",2,"east_windows_convection_loss",-2638.62449806796,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","east_windows","Feb",0.0212
"4539",3,"none_roof_convection_loss",-100.927107992466,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","roof","Mar",8e-04
"4540",3,"none_floor_convection_loss",-5288.8714015834,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","floor","Mar",0.0406
"4541",3,"none_intwalls_convection_loss",-4985.80154842774,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","intwalls","Mar",0.0383
"4542",3,"north_extwalls_convection_loss",-742.390358736979,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","north_extwalls","Mar",0.0057
"4543",3,"west_extwalls_convection_loss",-666.729221725512,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","west_extwalls","Mar",0.0051
"4544",3,"east_extwalls_convection_loss",-511.879563303696,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","east_extwalls","Mar",0.0039
"4545",3,"east_windows_convection_loss",-3552.14553830465,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","east_windows","Mar",0.0273
"4546",4,"none_roof_convection_loss",-329.04749194974,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","roof","Apr",0.0029
"4547",4,"none_floor_convection_loss",-4987.55680715343,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","floor","Apr",0.0437
"4548",4,"none_intwalls_convection_loss",-5426.20572792859,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","intwalls","Apr",0.0476
"4549",4,"north_extwalls_convection_loss",-947.293840977344,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","north_extwalls","Apr",0.0083
"4550",4,"west_extwalls_convection_loss",-699.261600758066,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","west_extwalls","Apr",0.0061
"4551",4,"east_extwalls_convection_loss",-1025.7539702402,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","east_extwalls","Apr",0.009
"4552",4,"east_windows_convection_loss",-3986.04839269241,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","east_windows","Apr",0.0349
"4553",5,"none_roof_convection_loss",-2391.41637428622,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","roof","May",0.0225
"4554",5,"none_floor_convection_loss",-4146.08317714475,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","floor","May",0.0391
"4555",5,"none_intwalls_convection_loss",-4997.40670498565,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","intwalls","May",0.0471
"4556",5,"north_extwalls_convection_loss",-3094.23076783811,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","north_extwalls","May",0.0292
"4557",5,"west_extwalls_convection_loss",-1269.19460161419,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","west_extwalls","May",0.012
"4558",5,"east_extwalls_convection_loss",-3237.32414172651,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","east_extwalls","May",0.0305
"4559",5,"east_windows_convection_loss",-4946.11416180469,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","east_windows","May",0.0466
"4560",6,"none_roof_convection_loss",-5163.80570125661,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","roof","Jun",0.0531
